Date,Open,High,Low,Close,Adj Close,Volume
2016-03-29,53.66,54.860001000000004,53.450001,54.709998999999996,52.723263,23375000
2016-03-30,54.93,55.639998999999996,54.900002,55.049999,53.05091899999999,23008300
2016-03-31,54.950001,55.59,54.860001000000004,55.23,53.224377000000004,26360500
2016-04-01,55.049999,55.610001000000004,54.57,55.57,53.552036,24399200
2016-04-04,55.43,55.66,55.0,55.43,53.417118,18928800
2016-04-05,55.189999,55.299999,54.459998999999996,54.560001,52.578712,19272300
2016-04-06,54.360001000000004,55.200001,54.209998999999996,55.119999,53.11837,21032100
2016-04-07,54.869999,54.91,54.23,54.459998999999996,52.482342,19225100
2016-04-08,54.669998,55.279999,54.32,54.419998,52.443787,22167200
2016-04-11,54.490002000000004,55.150002,54.299999,54.310001,52.337795,21414200
2016-04-12,54.369999,54.779999,53.759997999999996,54.650002,52.665443,24574200
2016-04-13,55.119999,55.439999,54.889998999999996,55.349998,53.340027,20818000
2016-04-14,55.220001,55.580002,55.07,55.360001000000004,53.349663,20875100
2016-04-15,55.299999,55.919998,55.110001000000004,55.650002,53.629135,28793800
2016-04-18,55.490002000000004,56.59,55.209998999999996,56.459998999999996,54.409718000000005,23150300
2016-04-19,56.630001,56.77,55.68,56.389998999999996,54.342257999999994,29596800
2016-04-20,56.290001000000004,56.5,55.490002000000004,55.59,53.571312,36195700
2016-04-21,55.799999,56.23,55.419998,55.779999,53.754406,38909100
2016-04-22,51.91,52.43,50.77,51.779999,49.899665999999996,126834100
2016-04-25,51.779999,52.130001,51.630001,52.110001000000004,50.217686,33226900
2016-04-26,52.259997999999996,52.349998,51.09,51.439999,49.572006,33532600
2016-04-27,51.48,51.5,50.549999,50.939999,49.090164,43369300
2016-04-28,50.619999,50.77,49.560001,49.900002,48.087933,43134800
2016-04-29,49.349998,50.25,49.349998,49.869999,48.059025,48411700
2016-05-02,50.0,50.75,49.779999,50.610001000000004,48.772156,33114500
2016-05-03,50.34,50.41,49.599998,49.779999,47.972294,26460200
2016-05-04,49.84,50.060001,49.459998999999996,49.869999,48.059025,24257600
2016-05-05,49.869999,50.299999,49.73,49.939999,48.12648,25390700
2016-05-06,49.919998,50.389998999999996,49.66,50.389998999999996,48.560143,24787300
2016-05-09,50.490002000000004,50.59,50.0,50.07,48.251762,17951600
2016-05-10,50.330002,51.099998,50.189999,51.02,49.167263,22741500
2016-05-11,51.130001,51.779999,51.0,51.049999,49.196171,24039100
2016-05-12,51.200001,51.810001,50.919998,51.509997999999996,49.639469,24102800
2016-05-13,51.439999,51.900002,51.040001000000004,51.080002,49.22509,22592300
2016-05-16,50.799999,51.959998999999996,50.75,51.830002,49.947849,20032000
2016-05-17,51.720001,51.73,50.360001000000004,50.509997999999996,49.016239,27803500
2016-05-18,50.48,51.139998999999996,50.299999,50.810001,49.307365000000004,24907500
2016-05-19,50.470001,50.619999,49.82,50.32,48.83186,23842400
2016-05-20,50.48,51.220001,50.400002,50.619999,49.122993,23905800
2016-05-23,50.599998,50.68,49.98,50.029999,48.550438,25999700
2016-05-24,50.700001,51.709998999999996,50.400002,51.59,50.064304,34757900
2016-05-25,51.919998,52.490002000000004,51.790001000000004,52.119999,50.578625,24040200
2016-05-26,51.93,51.98,51.360001000000004,51.889998999999996,50.355422999999995,24182900
2016-05-27,51.919998,52.32,51.77,52.32,50.772713,17721400
2016-05-31,52.259997999999996,53.0,52.080002,53.0,51.432602,37653100
2016-06-01,52.439999,52.950001,52.439999,52.849998,51.287037,25324800
2016-06-02,52.639998999999996,52.740002000000004,51.84,52.48,50.927979,22565300
2016-06-03,52.380001,52.419998,51.599998,51.790001000000004,50.258389,23368300
2016-06-06,51.990002000000004,52.349998,51.889998999999996,52.130001,50.588333,18243300
2016-06-07,52.240002000000004,52.73,52.099998,52.099998,50.559216,20866800
2016-06-08,52.02,52.439999,51.869999,52.040001000000004,50.500992,21149400
2016-06-09,52.0,52.0,51.490002000000004,51.619999,50.09341,20305700
2016-06-10,51.049999,52.049999,51.040001000000004,51.48,49.957553999999995,25833200
2016-06-13,49.580002,50.720001,49.060001,50.139998999999996,48.657181,83217800
2016-06-14,49.900002,50.099998,49.57,49.830002,48.35635,42577100
2016-06-15,49.779999,50.119999,49.689999,49.689999,48.220490000000005,33757600
2016-06-16,49.52,50.470001,49.509997999999996,50.389998999999996,48.899788,31188600
