Company,Date,UnixTS,Retweets,Followers,Sentiments
AMZN,2016-06-15,1465983900,0,343,Neutral
AMZN,2016-06-15,1465983300,0,5622,Neutral
AMZN,2016-06-15,1465982760,1,1198,Neutral
AMZN,2016-06-15,1465982460,0,153,Neutral
AMZN,2016-06-15,1465980780,0,153,Neutral
AMZN,2016-06-15,1465979940,1,377,Neutral
AMZN,2016-06-15,1465979820,0,99,Neutral
AMZN,2016-06-15,1465979460,0,153,Neutral
AMZN,2016-06-15,1465979100,0,771,Negative
AMZN,2016-06-15,1465978740,0,301,Neutral
AMZN,2016-06-15,1465978320,1,215,Neutral
AMZN,2016-06-15,1465978320,0,58,Neutral
AMZN,2016-06-15,1465977420,0,1617,Neutral
AMZN,2016-06-15,1465976160,0,71,Neutral
AMZN,2016-06-15,1465975920,0,58,Positive
AMZN,2016-06-15,1465974900,2,28145,Neutral
AMZN,2016-06-15,1465973580,0,8,Neutral
AMZN,2016-06-15,1465973460,0,63,Neutral
AMZN,2016-06-15,1465973100,2,49,Neutral
AMZN,2016-06-15,1465972620,2,241,Neutral
AMZN,2016-06-15,1465972020,0,70,Positive
AMZN,2016-06-15,1465970820,0,129,Neutral
AMZN,2016-06-15,1465970760,0,1589,Negative
AMZN,2016-06-15,1465970040,0,153,Positive
AMZN,2016-06-15,1465969500,0,127,Neutral
AMZN,2016-06-15,1465969320,3,16400,Negative
AMZN,2016-06-15,1465969140,1,58,Neutral
AMZN,2016-06-15,1465969200,1,967,Neutral
AMZN,2016-06-15,1465968360,1,289,Neutral
AMZN,2016-06-15,1465968360,2,289,Neutral
AMZN,2016-06-15,1465968000,0,2964,Neutral
AMZN,2016-06-15,1465966320,0,,Neutral
AMZN,2016-06-15,1465965240,0,210,Neutral
AMZN,2016-06-15,1465964100,0,60,Neutral
AMZN,2016-06-15,1465963620,2,1198,Neutral
AMZN,2016-06-15,1465963500,1,28142,Neutral
AMZN,2016-06-15,1465963080,1,1975,Neutral
AMZN,2016-06-15,1465963080,1,848,Neutral
AMZN,2016-06-15,1465962360,0,343,Neutral
AMZN,2016-06-15,1465962060,8,46,Neutral
AMZN,2016-06-15,1465962000,1,979,Neutral
AMZN,2016-06-15,1465962000,4,259,Neutral
AMZN,2016-06-15,1465962000,1,1025,Neutral
AMZN,2016-06-15,1465961820,1,626,Neutral
AMZN,2016-06-15,1465961820,0,99,Neutral
AMZN,2016-06-15,1465961820,0,93,Neutral
AMZN,2016-06-15,1465961100,0,263,Neutral
AMZN,2016-06-15,1465960560,0,1675,Neutral
AMZN,2016-06-15,1465960080,2,413,Neutral
AMZN,2016-06-15,1465959600,1,701,Negative
AMZN,2016-06-15,1465958040,5,515,Neutral
AMZN,2016-06-15,1465957980,5,1218,Neutral
AMZN,2016-06-15,1465957920,5,1058,Neutral
AMZN,2016-06-15,1465957920,5,476565,Neutral
AMZN,2016-06-15,1465957800,0,96,Neutral
AMZN,2016-06-15,1465957500,0,96,Neutral
AMZN,2016-06-15,1465957140,0,1070,Positive
AMZN,2016-06-15,1465956960,3,16,Negative
AMZN,2016-06-15,1465956780,0,60,Neutral
AMZN,2016-06-15,1465956720,0,133,Neutral
AMZN,2016-06-15,1465955940,4,28142,Neutral
AMZN,2016-06-15,1465955820,1,18,Neutral
AMZN,2016-06-15,1465955520,0,457,Negative
AMZN,2016-06-15,1465955520,55,514,Neutral
AMZN,2016-06-15,1465955340,0,1675,Neutral
AMZN,2016-06-15,1465955220,3,482,Negative
AMZN,2016-06-15,1465955160,2,553,Neutral
AMZN,2016-06-15,1465954980,2,16062,Neutral
AMZN,2016-06-15,1465954980,3,2140,Negative
AMZN,2016-06-15,1465954860,3,619259,Negative
AMZN,2016-06-15,1465954500,4,95,Neutral
AMZN,2016-06-15,1465954500,3,95,Neutral
AMZN,2016-06-15,1465954020,0,153,Positive
AMZN,2016-06-15,1465953720,0,62,Neutral
AMZN,2016-06-15,1465953420,4,1052,Neutral
AMZN,2016-06-15,1465953300,20,3,Neutral
AMZN,2016-06-15,1465953240,3,281,Neutral
AMZN,2016-06-15,1465953000,0,4864,Neutral
AMZN,2016-06-15,1465952940,0,10837,Neutral
AMZN,2016-06-15,1465952940,4,43776,Neutral
AMZN,2016-06-15,1465952760,0,77,Neutral
AMZN,2016-06-15,1465952340,0,6027,Neutral
AMZN,2016-06-15,1465952280,1,3390,Neutral
AMZN,2016-06-15,1465952100,1,2877,Positive
AMZN,2016-06-15,1465951740,4,28142,Neutral
AMZN,2016-06-15,1465951560,1,3028,Neutral
AMZN,2016-06-15,1465951500,0,86,Neutral
AMZN,2016-06-15,1465951140,0,11,Neutral
AMZN,2016-06-15,1465951020,0,23047,Neutral
AMZN,2016-06-15,1465950540,0,153,Positive
AMZN,2016-06-15,1465950480,0,1798,Neutral
AMZN,2016-06-15,1465950480,0,153,Neutral
AMZN,2016-06-15,1465950240,2,5171,Neutral
AMZN,2016-06-15,1465949760,0,1029,Neutral
AMZN,2016-06-15,1465949700,12,17,Neutral
AMZN,2016-06-15,1465949580,0,21637,Positive
AMZN,2016-06-15,1465949040,4,111,Neutral
AMZN,2016-06-15,1465949040,0,96,Neutral
AMZN,2016-06-15,1465948980,4,6285,Neutral
AMZN,2016-06-14,1465948680,0,1025,Neutral
AMZN,2016-06-14,1465948500,4,102,Neutral
AMZN,2016-06-14,1465948500,4,30349,Neutral
AMZN,2016-06-14,1465948500,0,157,Neutral
AMZN,2016-06-14,1465948140,0,153,Positive
AMZN,2016-06-14,1465948020,2,73,Neutral
AMZN,2016-06-14,1465947360,0,59,Neutral
AMZN,2016-06-14,1465947180,0,696,Negative
AMZN,2016-06-14,1465947180,2,26382,Neutral
AMZN,2016-06-14,1465947060,0,696,Negative
AMZN,2016-06-14,1465946880,0,153,Positive
AMZN,2016-06-14,1465946640,0,347,Neutral
AMZN,2016-06-14,1465946280,0,131,Neutral
AMZN,2016-06-14,1465945860,0,3,Positive
AMZN,2016-06-14,1465945680,0,153,Neutral
AMZN,2016-06-14,1465945380,0,414,Neutral
AMZN,2016-06-14,1465944600,0,2767,Neutral
AMZN,2016-06-14,1465944540,0,55,Neutral
AMZN,2016-06-14,1465944480,0,257,Neutral
AMZN,2016-06-14,1465944300,2,163,Neutral
AMZN,2016-06-14,1465944060,0,134,Neutral
AMZN,2016-06-14,1465944000,0,1070,Neutral
AMZN,2016-06-14,1465944000,0,1070,Neutral
AMZN,2016-06-14,1465944000,0,1070,Neutral
AMZN,2016-06-14,1465944000,0,134,Neutral
AMZN,2016-06-14,1465943700,1,95,Neutral
AMZN,2016-06-14,1465943640,0,153,Neutral
AMZN,2016-06-14,1465943520,0,35043,Neutral
AMZN,2016-06-14,1465943400,0,1875,Neutral
AMZN,2016-06-14,1465942860,0,153,Neutral
AMZN,2016-06-14,1465942740,0,153,Positive
AMZN,2016-06-14,1465942680,0,32,Negative
AMZN,2016-06-14,1465942560,0,153,Positive
AMZN,2016-06-14,1465942380,0,356,Positive
AMZN,2016-06-14,1465942380,0,2116,Positive
AMZN,2016-06-14,1465942260,0,173,Neutral
AMZN,2016-06-14,1465942260,0,173,Neutral
AMZN,2016-06-14,1465941900,0,767,Neutral
AMZN,2016-06-14,1465941780,1,3028,Neutral
AMZN,2016-06-14,1465941300,0,157,Neutral
AMZN,2016-06-14,1465941300,0,157,Neutral
AMZN,2016-06-14,1465940940,0,78,Neutral
AMZN,2016-06-14,1465940940,5,139,Highly Positive
AMZN,2016-06-14,1465940880,0,1315,Neutral
AMZN,2016-06-14,1465940520,0,64,Neutral
AMZN,2016-06-14,1465940520,55,69,Neutral
AMZN,2016-06-14,1465939920,0,806,Neutral
AMZN,2016-06-14,1465939860,0,20854,Neutral
AMZN,2016-06-14,1465939860,0,122,Neutral
AMZN,2016-06-14,1465939020,0,153,Neutral
AMZN,2016-06-14,1465938900,1,2399,Neutral
AMZN,2016-06-14,1465938780,0,1070,Neutral
AMZN,2016-06-14,1465938780,0,1070,Positive
AMZN,2016-06-14,1465938540,0,1675,Neutral
AMZN,2016-06-14,1465938300,0,591,Neutral
AMZN,2016-06-14,1465938060,0,153,Positive
AMZN,2016-06-14,1465938060,0,153,Positive
AMZN,2016-06-14,1465938000,0,153,Neutral
AMZN,2016-06-14,1465937880,1,207,Neutral
AMZN,2016-06-14,1465937520,0,1,Neutral
AMZN,2016-06-14,1465937400,0,153,Positive
AMZN,2016-06-14,1465937220,1,920,Positive
AMZN,2016-06-14,1465937100,0,1,Negative
AMZN,2016-06-14,1465937040,0,153,Neutral
AMZN,2016-06-14,1465936980,1,940,Positive
AMZN,2016-06-14,1465936800,0,153,Neutral
AMZN,2016-06-14,1465936740,0,70,Neutral
AMZN,2016-06-14,1465936740,0,153,Neutral
AMZN,2016-06-14,1465936560,0,1,Negative
AMZN,2016-06-14,1465936560,0,385,Neutral
AMZN,2016-06-14,1465936500,0,385,Neutral
AMZN,2016-06-14,1465936260,0,767,Negative
AMZN,2016-06-14,1465936020,0,153,Positive
AMZN,2016-06-14,1465935780,2,16468,Neutral
AMZN,2016-06-14,1465935660,0,1025,Neutral
AMZN,2016-06-14,1465935540,0,2452,Neutral
AMZN,2016-06-14,1465935540,0,153,Neutral
AMZN,2016-06-14,1465935480,2,6,Negative
AMZN,2016-06-14,1465935240,0,20353,Negative
AMZN,2016-06-14,1465935180,0,67,Neutral
AMZN,2016-06-14,1465934460,0,1603,Highly Negative
AMZN,2016-06-14,1465934400,3,19423,Neutral
AMZN,2016-06-14,1465934400,1,19423,Neutral
AMZN,2016-06-14,1465934400,0,1875,Neutral
AMZN,2016-06-14,1465934280,0,86,Neutral
AMZN,2016-06-14,1465934040,0,1603,Highly Negative
AMZN,2016-06-14,1465933860,0,2462,Neutral
AMZN,2016-06-14,1465933800,2,17351,Neutral
AMZN,2016-06-14,1465933740,0,73,Neutral
AMZN,2016-06-14,1465933680,0,207,Neutral
AMZN,2016-06-14,1465933440,0,15053,Negative
AMZN,2016-06-14,1465933320,0,153,Neutral
AMZN,2016-06-14,1465933320,0,157,Neutral
AMZN,2016-06-14,1465933020,0,58,Neutral
AMZN,2016-06-14,1465933020,0,73,Neutral
AMZN,2016-06-14,1465932600,0,153,Positive
AMZN,2016-06-14,1465932420,0,153,Positive
AMZN,2016-06-14,1465932420,0,153,Neutral
AMZN,2016-06-14,1465932300,0,219,Neutral
AMZN,2016-06-14,1465932180,0,153,Positive
AMZN,2016-06-14,1465932060,1,1263,Neutral
AMZN,2016-06-14,1465931820,0,441,Neutral
AMZN,2016-06-14,1465931700,0,2252,Neutral
AMZN,2016-06-14,1465931520,0,154,Neutral
AMZN,2016-06-14,1465931460,0,860,Neutral
AMZN,2016-06-14,1465931460,0,301,Neutral
AMZN,2016-06-14,1465931280,3,989,Negative
AMZN,2016-06-14,1465931220,0,7204,Negative
AMZN,2016-06-14,1465931100,3,742,Negative
AMZN,2016-06-14,1465931040,0,10352,Negative
AMZN,2016-06-14,1465931040,3,2836,Negative
AMZN,2016-06-14,1465930980,1,440,Neutral
AMZN,2016-06-14,1465930920,0,2823,Neutral
AMZN,2016-06-14,1465930320,0,153,Positive
AMZN,2016-06-14,1465930260,0,132,Neutral
AMZN,2016-06-14,1465930020,0,153,Neutral
AMZN,2016-06-14,1465929960,0,153,Neutral
AMZN,2016-06-14,1465929720,0,35,Neutral
AMZN,2016-06-14,1465929600,0,7205,Positive
AMZN,2016-06-14,1465929300,0,7205,Neutral
AMZN,2016-06-14,1465929120,0,153,Positive
AMZN,2016-06-14,1465928820,0,12437,Neutral
AMZN,2016-06-14,1465928700,0,343,Neutral
AMZN,2016-06-14,1465928340,0,153,Neutral
AMZN,2016-06-14,1465928340,0,153,Neutral
AMZN,2016-06-14,1465928220,0,153,Neutral
AMZN,2016-06-14,1465928160,0,1589,Negative
AMZN,2016-06-14,1465928100,2,4864,Neutral
AMZN,2016-06-14,1465927560,0,80,Neutral
AMZN,2016-06-14,1465927380,0,3,Negative
AMZN,2016-06-14,1465927260,0,203,Neutral
AMZN,2016-06-14,1465927140,5,7312,Highly Positive
AMZN,2016-06-14,1465926840,0,771,Negative
AMZN,2016-06-14,1465926720,0,301,Neutral
AMZN,2016-06-14,1465926600,0,199,Negative
AMZN,2016-06-14,1465926600,0,153,Neutral
AMZN,2016-06-14,1465926540,0,564,Negative
AMZN,2016-06-14,1465926480,0,1008,Highly Positive
AMZN,2016-06-14,1465926000,0,414,Neutral
AMZN,2016-06-14,1465925820,0,4617,Neutral
AMZN,2016-06-14,1465925820,0,74,Neutral
AMZN,2016-06-14,1465925760,0,7205,Neutral
AMZN,2016-06-14,1465925700,0,2468,Negative
AMZN,2016-06-14,1465925700,0,1459,Highly Positive
AMZN,2016-06-14,1465925580,5,2140,Highly Positive
AMZN,2016-06-14,1465925580,5,149,Highly Positive
AMZN,2016-06-14,1465925520,5,112,Highly Positive
AMZN,2016-06-14,1465925520,0,4450,Neutral
AMZN,2016-06-14,1465925400,0,998,Neutral
AMZN,2016-06-14,1465925400,0,153,Positive
AMZN,2016-06-14,1465925340,0,153,Positive
AMZN,2016-06-14,1465925280,0,13419,Negative
AMZN,2016-06-14,1465925280,0,306,Negative
AMZN,2016-06-14,1465925100,5,510292,Highly Positive
AMZN,2016-06-14,1465925040,0,1073,Neutral
AMZN,2016-06-14,1465925040,0,6363,Neutral
AMZN,2016-06-14,1465924800,0,806,Neutral
AMZN,2016-06-14,1465924740,0,3,Neutral
AMZN,2016-06-14,1465924680,0,149,Negative
AMZN,2016-06-14,1465924560,0,153,Positive
AMZN,2016-06-14,1465924320,0,153,Neutral
AMZN,2016-06-14,1465924140,0,1675,Neutral
AMZN,2016-06-14,1465924080,0,1335,Positive
AMZN,2016-06-14,1465924080,0,771,Neutral
AMZN,2016-06-14,1465923960,1,397,Neutral
AMZN,2016-06-14,1465923480,0,591,Neutral
AMZN,2016-06-14,1465922820,0,1025,Neutral
AMZN,2016-06-14,1465922760,0,1070,Neutral
AMZN,2016-06-14,1465922760,0,1070,Positive
AMZN,2016-06-14,1465922760,0,1070,Neutral
AMZN,2016-06-14,1465922760,0,1070,Neutral
AMZN,2016-06-14,1465922700,0,225,Neutral
AMZN,2016-06-14,1465922640,1,839,Neutral
AMZN,2016-06-14,1465922640,2,1198,Neutral
AMZN,2016-06-14,1465922580,1,14917,Neutral
AMZN,2016-06-14,1465922460,0,153,Neutral
AMZN,2016-06-14,1465922400,0,153,Positive
AMZN,2016-06-14,1465922400,2,13735,Neutral
AMZN,2016-06-14,1465922340,1,8805,Neutral
AMZN,2016-06-14,1465922340,0,153,Positive
AMZN,2016-06-14,1465922280,3,2030,Neutral
AMZN,2016-06-14,1465922220,0,51342,Neutral
AMZN,2016-06-14,1465922100,1,413,Neutral
AMZN,2016-06-14,1465922100,3,95,Neutral
AMZN,2016-06-14,1465921800,0,423,Neutral
AMZN,2016-06-14,1465921740,0,4674,Neutral
AMZN,2016-06-14,1465921560,0,153,Positive
AMZN,2016-06-14,1465921200,0,7205,Neutral
AMZN,2016-06-14,1465921080,0,73,Neutral
AMZN,2016-06-14,1465921080,0,6132,Neutral
AMZN,2016-06-14,1465920780,0,601,Neutral
AMZN,2016-06-14,1465920660,0,47,Neutral
AMZN,2016-06-14,1465920180,0,591,Neutral
AMZN,2016-06-14,1465920000,0,356,Positive
AMZN,2016-06-14,1465920000,0,3649,Positive
AMZN,2016-06-14,1465920000,0,3698,Neutral
AMZN,2016-06-14,1465919940,0,14,Negative
AMZN,2016-06-14,1465919820,3,1713,Neutral
AMZN,2016-06-14,1465919700,0,64,Neutral
AMZN,2016-06-14,1465919640,3,7205,Neutral
AMZN,2016-06-14,1465919640,0,73,Neutral
AMZN,2016-06-14,1465919640,2,28142,Neutral
AMZN,2016-06-14,1465919640,0,21182,Neutral
AMZN,2016-06-14,1465919580,2,272,Neutral
AMZN,2016-06-14,1465919460,2,7312,Neutral
AMZN,2016-06-14,1465919340,0,4,Neutral
AMZN,2016-06-14,1465919220,0,153,Positive
AMZN,2016-06-14,1465919220,0,4588,Neutral
AMZN,2016-06-14,1465919160,0,16,Neutral
AMZN,2016-06-14,1465919100,0,77,Neutral
AMZN,2016-06-14,1465919040,0,16,Neutral
AMZN,2016-06-14,1465919040,0,1465,Neutral
AMZN,2016-06-14,1465918980,0,460,Neutral
AMZN,2016-06-14,1465918920,0,60,Neutral
AMZN,2016-06-14,1465918860,0,638,Neutral
AMZN,2016-06-14,1465918740,0,153,Positive
AMZN,2016-06-14,1465918680,0,173,Neutral
AMZN,2016-06-14,1465918680,0,153,Positive
AMZN,2016-06-14,1465918620,0,153,Positive
AMZN,2016-06-14,1465918560,0,153,Positive
AMZN,2016-06-14,1465918560,0,71,Neutral
AMZN,2016-06-14,1465918380,0,36701,Neutral
AMZN,2016-06-14,1465918320,0,7205,Neutral
AMZN,2016-06-14,1465917840,0,153,Positive
AMZN,2016-06-14,1465917780,0,95,Neutral
AMZN,2016-06-14,1465917540,0,67,Positive
AMZN,2016-06-14,1465917540,0,268,Neutral
AMZN,2016-06-14,1465917480,0,10122,Neutral
AMZN,2016-06-14,1465917420,0,1459,Neutral
AMZN,2016-06-14,1465917420,0,1070,Neutral
AMZN,2016-06-14,1465917360,0,1006,Neutral
AMZN,2016-06-14,1465917300,2,85218,Neutral
AMZN,2016-06-14,1465917240,0,1589,Neutral
AMZN,2016-06-14,1465917120,0,73,Neutral
AMZN,2016-06-14,1465917120,0,2290,Neutral
AMZN,2016-06-14,1465917060,0,219,Neutral
AMZN,2016-06-14,1465916940,0,377,Neutral
AMZN,2016-06-14,1465916880,0,638,Neutral
AMZN,2016-06-14,1465916580,0,767,Positive
AMZN,2016-06-14,1465916460,0,2290,Positive
AMZN,2016-06-14,1465916460,0,2796,Positive
AMZN,2016-06-14,1465916400,0,12549,Neutral
AMZN,2016-06-14,1465916220,0,173,Neutral
AMZN,2016-06-14,1465916100,0,6997,Positive
AMZN,2016-06-14,1465916040,0,203,Neutral
AMZN,2016-06-14,1465915980,19,69,Positive
AMZN,2016-06-14,1465915920,0,29200,Neutral
AMZN,2016-06-14,1465915920,0,238,Neutral
AMZN,2016-06-14,1465915860,0,3698,Neutral
AMZN,2016-06-14,1465915860,0,1028,Neutral
AMZN,2016-06-14,1465915560,0,131,Neutral
AMZN,2016-06-14,1465915560,0,7205,Neutral
AMZN,2016-06-14,1465915380,0,131,Neutral
AMZN,2016-06-14,1465915320,0,153,Positive
AMZN,2016-06-14,1465915260,0,17,Neutral
AMZN,2016-06-14,1465915080,16,801,Neutral
AMZN,2016-06-14,1465914960,0,1025,Neutral
AMZN,2016-06-14,1465914960,0,413,Neutral
AMZN,2016-06-14,1465914840,1,413,Neutral
AMZN,2016-06-14,1465914780,0,591,Neutral
AMZN,2016-06-14,1465914600,0,153,Positive
AMZN,2016-06-14,1465914600,1,4543,Negative
AMZN,2016-06-14,1465914540,0,153,Positive
AMZN,2016-06-14,1465914540,0,7205,Neutral
AMZN,2016-06-14,1465914420,0,153,Positive
AMZN,2016-06-14,1465914000,1,1886,Neutral
AMZN,2016-06-14,1465913880,0,225,Neutral
AMZN,2016-06-14,1465913820,0,153,Positive
AMZN,2016-06-14,1465913580,63,12,Neutral
AMZN,2016-06-14,1465913220,0,234,Positive
AMZN,2016-06-14,1465913160,0,153,Positive
AMZN,2016-06-14,1465912920,0,2899,Neutral
AMZN,2016-06-14,1465912860,0,21,Neutral
AMZN,2016-06-14,1465912860,0,767,Neutral
AMZN,2016-06-14,1465912800,1,989,Negative
AMZN,2016-06-14,1465912740,63,273,Neutral
AMZN,2016-06-14,1465912500,0,77,Neutral
AMZN,2016-06-14,1465912380,6,112,Neutral
AMZN,2016-06-14,1465912020,0,32306,Neutral
AMZN,2016-06-14,1465911900,1,7312,Neutral
AMZN,2016-06-14,1465911840,0,13,Negative
AMZN,2016-06-14,1465911540,0,460,Neutral
AMZN,2016-06-14,1465911540,0,77,Neutral
AMZN,2016-06-14,1465911480,0,480,Neutral
AMZN,2016-06-14,1465911360,0,925,Neutral
AMZN,2016-06-14,1465911360,12,36,Neutral
AMZN,2016-06-14,1465911300,0,21,Neutral
AMZN,2016-06-14,1465911300,0,291,Positive
AMZN,2016-06-14,1465911300,0,945,Neutral
AMZN,2016-06-14,1465911240,2,13735,Neutral
AMZN,2016-06-14,1465911180,0,1068,Neutral
AMZN,2016-06-14,1465911180,0,10352,Neutral
AMZN,2016-06-14,1465911000,1,86,Neutral
AMZN,2016-06-14,1465911000,0,211,Neutral
AMZN,2016-06-14,1465911000,0,696,Positive
AMZN,2016-06-14,1465910940,1,381,Neutral
AMZN,2016-06-14,1465910880,2,936,Neutral
AMZN,2016-06-14,1465910880,2,936,Neutral
AMZN,2016-06-14,1465910880,0,7205,Positive
AMZN,2016-06-14,1465910700,0,43554,Neutral
AMZN,2016-06-14,1465910580,6,28142,Neutral
AMZN,2016-06-14,1465910580,0,806,Neutral
AMZN,2016-06-14,1465910460,0,210,Positive
AMZN,2016-06-14,1465910460,0,1139,Neutral
AMZN,2016-06-14,1465910340,1,210,Neutral
AMZN,2016-06-14,1465910340,2,13735,Neutral
AMZN,2016-06-14,1465910280,6,210,Neutral
AMZN,2016-06-14,1465910220,2,300,Neutral
AMZN,2016-06-14,1465910220,63,87,Neutral
AMZN,2016-06-14,1465910220,0,153,Neutral
AMZN,2016-06-14,1465910160,0,153,Positive
AMZN,2016-06-14,1465910160,0,591,Negative
AMZN,2016-06-14,1465910100,1,2183,Negative
AMZN,2016-06-14,1465910040,0,153,Neutral
AMZN,2016-06-14,1465910040,0,291,Negative
AMZN,2016-06-14,1465909920,2,6458,Neutral
AMZN,2016-06-14,1465909920,1,5007,Neutral
AMZN,2016-06-14,1465909800,2,6458,Neutral
AMZN,2016-06-14,1465909740,1,842,Neutral
AMZN,2016-06-14,1465909620,0,1297,Neutral
AMZN,2016-06-14,1465909620,0,1025,Neutral
AMZN,2016-06-14,1465909560,0,609,Positive
AMZN,2016-06-14,1465909500,0,60,Neutral
AMZN,2016-06-14,1465909380,16,384,Neutral
AMZN,2016-06-14,1465909380,34,384,Neutral
AMZN,2016-06-14,1465909380,0,945,Neutral
AMZN,2016-06-14,1465909260,0,382,Positive
AMZN,2016-06-14,1465909260,0,2662,Neutral
AMZN,2016-06-14,1465909140,0,1527,Neutral
AMZN,2016-06-14,1465909080,0,848,Neutral
AMZN,2016-06-14,1465908780,0,767,Positive
AMZN,2016-06-14,1465908720,6,1447,Neutral
AMZN,2016-06-14,1465908720,0,1297,Negative
AMZN,2016-06-14,1465908660,0,279,Neutral
AMZN,2016-06-14,1465908600,0,356,Positive
AMZN,2016-06-14,1465908600,0,1443,Positive
AMZN,2016-06-14,1465908600,0,21917,Positive
AMZN,2016-06-14,1465908540,2,909,Neutral
AMZN,2016-06-14,1465908540,0,1297,Neutral
AMZN,2016-06-14,1465908480,2,25482,Neutral
AMZN,2016-06-14,1465908480,0,1297,Neutral
AMZN,2016-06-14,1465908120,0,1297,Neutral
AMZN,2016-06-14,1465908120,0,153,Neutral
AMZN,2016-06-14,1465908120,6,976,Neutral
AMZN,2016-06-14,1465908120,0,1459,Neutral
AMZN,2016-06-14,1465908060,6,2940,Neutral
AMZN,2016-06-14,1465908060,6,119224,Neutral
AMZN,2016-06-14,1465908000,0,4457,Neutral
AMZN,2016-06-14,1465907880,0,153,Neutral
AMZN,2016-06-14,1465907580,4,138,Neutral
AMZN,2016-06-14,1465907400,0,1875,Neutral
AMZN,2016-06-14,1465907280,16,727,Neutral
AMZN,2016-06-14,1465907280,0,153,Positive
AMZN,2016-06-14,1465907160,4,179,Neutral
AMZN,2016-06-14,1465907160,4,1996,Neutral
AMZN,2016-06-14,1465907160,0,153,Positive
AMZN,2016-06-14,1465907160,4,19886,Neutral
AMZN,2016-06-14,1465906980,0,1459,Neutral
AMZN,2016-06-14,1465906860,0,1589,Neutral
AMZN,2016-06-14,1465906680,0,3027,Neutral
AMZN,2016-06-14,1465906320,63,60,Neutral
AMZN,2016-06-14,1465906200,1,2940,Neutral
AMZN,2016-06-14,1465906200,1,50443,Neutral
AMZN,2016-06-14,1465905540,0,60,Neutral
AMZN,2016-06-14,1465905540,0,5172,Negative
AMZN,2016-06-14,1465905480,0,998,Neutral
AMZN,2016-06-14,1465905420,0,771,Neutral
AMZN,2016-06-14,1465905360,0,454,Positive
AMZN,2016-06-14,1465905180,0,1073,Neutral
AMZN,2016-06-14,1465905180,0,1073,Neutral
AMZN,2016-06-14,1465905180,0,1073,Neutral
AMZN,2016-06-14,1465905180,0,2940,Neutral
AMZN,2016-06-14,1465905060,0,6363,Neutral
AMZN,2016-06-14,1465905060,0,6363,Neutral
AMZN,2016-06-14,1465905060,0,6363,Neutral
AMZN,2016-06-14,1465904700,0,1171,Neutral
AMZN,2016-06-14,1465904700,0,1171,Neutral
AMZN,2016-06-14,1465904700,0,1171,Neutral
AMZN,2016-06-14,1465904700,0,80,Neutral
AMZN,2016-06-14,1465904700,0,591,Positive
AMZN,2016-06-14,1465904640,0,5172,Negative
AMZN,2016-06-14,1465904640,0,55,Neutral
AMZN,2016-06-14,1465904520,0,3698,Neutral
AMZN,2016-06-14,1465904400,0,3110,Negative
AMZN,2016-06-14,1465904160,0,153,Neutral
AMZN,2016-06-14,1465903920,0,153,Neutral
AMZN,2016-06-14,1465903740,0,153,Neutral
AMZN,2016-06-14,1465902780,0,1073,Neutral
AMZN,2016-06-14,1465902660,0,6363,Neutral
AMZN,2016-06-14,1465902540,0,2662,Positive
AMZN,2016-06-14,1465902540,0,377,Neutral
AMZN,2016-06-14,1465902480,0,1070,Positive
AMZN,2016-06-14,1465902420,0,233,Neutral
AMZN,2016-06-14,1465902240,0,153,Neutral
AMZN,2016-06-14,1465902240,0,21832,Neutral
AMZN,2016-06-14,1465902120,0,78,Negative
AMZN,2016-06-14,1465901100,0,591,Negative
AMZN,2016-06-14,1465900860,63,44,Neutral
AMZN,2016-06-14,1465900260,0,153,Neutral
AMZN,2016-06-14,1465900260,0,153,Positive
AMZN,2016-06-14,1465900080,16,2983,Neutral
AMZN,2016-06-14,1465899840,0,8172,Neutral
AMZN,2016-06-14,1465899660,16,661,Neutral
AMZN,2016-06-14,1465899480,0,153,Positive
AMZN,2016-06-14,1465898400,0,1025,Neutral
AMZN,2016-06-14,1465898160,0,153,Neutral
AMZN,2016-06-14,1465897980,63,14,Neutral
AMZN,2016-06-14,1465897500,0,70,Neutral
AMZN,2016-06-14,1465897380,0,945,Neutral
AMZN,2016-06-14,1465896960,0,55,Neutral
AMZN,2016-06-14,1465895940,0,638,Neutral
AMZN,2016-06-14,1465894980,1,1741,Neutral
AMZN,2016-06-14,1465894560,2,31418,Neutral
AMZN,2016-06-14,1465894440,0,80,Neutral
AMZN,2016-06-14,1465894320,0,73,Neutral
AMZN,2016-06-14,1465893960,34,208,Neutral
AMZN,2016-06-14,1465893600,0,153,Positive
AMZN,2016-06-14,1465893480,0,1675,Neutral
AMZN,2016-06-14,1465893240,1,635,Neutral
AMZN,2016-06-14,1465892760,0,21182,Neutral
AMZN,2016-06-14,1465892400,0,1073,Neutral
AMZN,2016-06-14,1465892220,0,6363,Neutral
AMZN,2016-06-14,1465892220,16,69,Neutral
AMZN,2016-06-14,1465892160,0,153,Positive
AMZN,2016-06-14,1465892040,0,351,Neutral
AMZN,2016-06-14,1465891320,2,757,Neutral
AMZN,2016-06-14,1465891140,1,294,Negative
AMZN,2016-06-14,1465890600,0,28,Positive
AMZN,2016-06-14,1465890600,55,2839,Neutral
AMZN,2016-06-14,1465890480,0,339,Neutral
AMZN,2016-06-14,1465890420,0,1727,Negative
AMZN,2016-06-14,1465888620,0,153,Positive
AMZN,2016-06-14,1465888560,0,153,Positive
AMZN,2016-06-14,1465888560,0,1070,Negative
