Date,Open,High,Low,Close,Adj Close,Volume
2016-03-29,753.679993,767.179993,748.289978,765.8900150000001,765.8900150000001,1987100
2016-03-30,768.210022,777.3099980000001,767.580017,768.340027,768.340027,2019800
2016-03-31,768.340027,769.080017,758.25,762.900024,762.900024,1627700
2016-04-01,757.159973,770.039978,755.200012,769.669983,769.669983,1583700
2016-04-04,769.51001,772.4400019999999,761.789978,765.119995,765.119995,1346200
2016-04-05,758.130005,762.869995,755.599976,758.570007,758.570007,1223900
2016-04-06,757.840027,768.419983,756.299988,768.070007,768.070007,1257100
2016-04-07,765.320007,769.3599849999999,757.5,760.119995,760.119995,1274900
2016-04-08,765.869995,767.130005,755.77002,759.469971,759.469971,1171700
2016-04-11,765.450012,767.219971,757.340027,757.539978,757.539978,1588700
2016-04-12,758.429993,764.919983,751.570007,764.320007,764.320007,1366600
2016-04-13,770.3099980000001,775.75,764.590027,771.909973,771.909973,1771300
2016-04-14,775.3599849999999,779.6099849999999,773.219971,775.3900150000001,775.3900150000001,1348000
2016-04-15,775.5,780.929993,774.929993,780.0,780.0,1585600
2016-04-18,780.1900019999999,788.549988,777.6099849999999,787.679993,787.679993,1669700
2016-04-19,790.5,790.950012,770.27002,776.25,776.25,2197600
2016-04-20,779.159973,779.659973,771.27002,774.919983,774.919983,1713100
2016-04-21,777.3099980000001,781.679993,771.549988,780.0,780.0,3881400
2016-04-22,743.909973,753.919983,730.369995,737.77002,737.77002,7039900
2016-04-25,735.349976,744.880005,735.099976,742.210022,742.210022,2472100
2016-04-26,744.419983,745.590027,720.320007,725.369995,725.369995,2793200
2016-04-27,725.320007,727.150024,709.080017,721.460022,721.460022,3313100
2016-04-28,723.289978,729.26001,703.200012,705.0599980000001,705.0599980000001,3129500
2016-04-29,704.119995,712.1099849999999,703.780029,707.880005,707.880005,2913900
2016-05-02,711.919983,715.409973,706.3599849999999,714.409973,714.409973,1673800
2016-05-03,712.5,713.369995,707.330017,708.4400019999999,708.4400019999999,1931000
2016-05-04,706.77002,715.049988,704.049988,711.369995,711.369995,1610200
2016-05-05,715.0,717.549988,709.450012,714.710022,714.710022,1483400
2016-05-06,712.200012,725.98999,711.950012,725.179993,725.179993,1997600
2016-05-09,726.700012,734.289978,723.5,729.130005,729.130005,1903700
2016-05-10,734.960022,740.0,731.6099849999999,739.380005,739.380005,1627900
2016-05-11,740.52002,740.799988,727.900024,730.549988,730.549988,1491700
2016-05-12,732.0,735.369995,724.27002,728.070007,728.070007,1354700
2016-05-13,726.619995,731.289978,723.51001,724.830017,724.830017,1262200
2016-05-16,724.320007,732.679993,720.0,730.299988,730.299988,1126900
2016-05-17,731.0599980000001,735.849976,718.0,720.1900019999999,720.1900019999999,1670200
2016-05-18,718.5,725.570007,715.02002,721.780029,721.780029,1626800
2016-05-19,718.299988,720.5,710.3099980000001,715.3099980000001,715.3099980000001,1529900
2016-05-20,716.460022,727.700012,715.01001,721.710022,721.710022,1739900
2016-05-23,719.97998,723.5,716.9400019999999,717.25,717.25,1233400
2016-05-24,719.849976,734.200012,719.650024,733.030029,733.030029,1894200
2016-05-25,735.0,739.8900150000001,732.599976,738.099976,738.099976,1610800
2016-05-26,736.0,741.099976,733.0,736.929993,736.929993,1298300
2016-05-27,737.51001,747.909973,737.01001,747.599976,747.599976,1740100
2016-05-31,748.76001,753.47998,745.570007,748.849976,748.849976,2124200
2016-06-01,748.469971,751.369995,744.340027,748.460022,748.460022,1039400
2016-06-02,746.099976,747.299988,737.0,744.27002,744.27002,1693700
2016-06-03,741.48999,741.48999,733.909973,735.8599849999999,735.8599849999999,1230400
2016-06-06,738.5,738.5,728.289978,730.0599980000001,730.0599980000001,1499600
2016-06-07,733.27002,736.710022,730.799988,731.090027,731.090027,1215700
2016-06-08,739.5,743.8099980000001,735.77002,742.929993,742.929993,1615700
2016-06-09,737.070007,743.929993,736.5,742.52002,742.52002,959000
2016-06-10,735.950012,739.6400150000001,730.51001,733.1900019999999,733.1900019999999,1452500
2016-06-13,729.820007,739.0,729.820007,731.880005,731.880005,1167700
2016-06-14,729.3099980000001,736.0,726.5,733.25,733.25,1329200
2016-06-15,734.919983,737.150024,731.3099980000001,732.1900019999999,732.1900019999999,1161700
2016-06-16,727.960022,730.3900150000001,715.539978,724.25,724.25,2250100
