,Company,Date,UnixTS,Retweets,Followers,Sentiments
29169,GOOGL,2016-03-29,0.6294852941176471,0.16555555555555557,0.010250178675353685,0.1
29170,GOOGL,2016-03-29,0.6294852941176471,0.16555555555555557,0.04247279389856018,0.1
29171,GOOGL,2016-03-29,0.6258088235294118,0.01,0.013948443284759738,0.1
29172,GOOGL,2016-03-29,0.6019117647058824,0.01,0.010970852525311513,0.1
29173,GOOGL,2016-03-29,0.6019117647058824,0.07666666666666666,0.01614298142639007,0.1
29174,GOOGL,2016-03-29,0.5982352941176471,0.01,0.01001725370174853,0.1
29175,GOOGL,2016-03-29,0.5945588235294118,0.07666666666666666,0.010199081174021499,0.1
29176,GOOGL,2016-03-29,0.5908823529411765,0.03222222222222222,0.011605257866526691,0.1
29177,GOOGL,2016-03-29,0.5908823529411765,0.01,0.0100398162348043,0.1
29178,GOOGL,2016-03-29,0.5853676470588235,0.01,0.010346401242797409,0.6
29179,GOOGL,2016-03-29,0.5816911764705882,0.03222222222222222,0.011943032258449835,0.1
29180,GOOGL,2016-03-29,0.5816911764705882,0.03222222222222222,0.011943032258449835,0.1
29181,GOOGL,2016-03-29,0.5725,0.01,0.010871311938300763,-0.6
29182,GOOGL,2016-03-29,0.5725,0.01,0.010346401242797409,0.1
29183,GOOGL,2016-03-29,0.5725,0.01,0.01002256253305577,0.1
29184,GOOGL,2016-03-29,0.5706617647058824,0.01,0.010957580447043412,0.1
29185,GOOGL,2016-03-29,0.5706617647058824,0.01,0.01011812149658609,-0.6
29186,GOOGL,2016-03-29,0.5688235294117647,0.03222222222222222,0.010045788670024945,0.1
29187,GOOGL,2016-03-29,0.5669852941176471,0.03222222222222222,0.01015528331573677,0.1
29188,GOOGL,2016-03-29,0.5651470588235294,0.03222222222222222,0.01015528331573677,0.1
29189,GOOGL,2016-03-29,0.5633088235294118,0.01,0.01009025013222308,0.1
29190,GOOGL,2016-03-29,0.5541176470588235,0.07666666666666666,0.010202399193588525,0.1
29191,GOOGL,2016-03-29,0.5522794117647059,0.07666666666666666,0.017467534837546445,0.1
29192,GOOGL,2016-03-29,0.5522794117647059,0.05444444444444445,0.010929709082680403,0.1
29193,GOOGL,2016-03-29,0.5504411764705882,0.03222222222222222,0.011943032258449835,0.1
29194,GOOGL,2016-03-29,0.5486029411764706,0.01,0.011420112374686696,0.1
29195,GOOGL,2016-03-29,0.5449264705882353,0.01,0.010845431385677968,0.1
29196,GOOGL,2016-03-29,0.5430882352941176,0.01,0.01239361931565183,0.1
29197,GOOGL,2016-03-29,0.5394117647058824,0.01,0.010012608474354695,0.1
29198,GOOGL,2016-03-29,0.5265441176470589,0.01,0.01037294539933361,0.1
29199,GOOGL,2016-03-29,0.5210294117647059,0.01,0.012998162480763782,0.1
29200,GOOGL,2016-03-29,0.5191911764705882,0.01,0.01032782033322207,0.1
29201,GOOGL,2016-03-29,0.5118382352941176,0.03222222222222222,0.012653752049706587,0.1
29202,GOOGL,2016-03-29,0.5081617647058824,0.03222222222222222,0.01015528331573677,0.1
29203,GOOGL,2016-03-29,0.48794117647058827,0.01,0.01321980618784105,0.1
29204,GOOGL,2016-03-29,0.47691176470588237,0.01,0.01321980618784105,0.6
29205,GOOGL,2016-03-29,0.47507352941176473,0.01,0.01007830526178179,-0.6
29206,GOOGL,2016-03-29,0.4732352941176471,0.03222222222222222,0.014742777169105522,0.1
29207,GOOGL,2016-03-29,0.46955882352941175,0.03222222222222222,0.010612506412072814,0.1
29208,GOOGL,2016-03-29,0.46955882352941175,0.01,0.010147983672689315,0.1
29209,GOOGL,2016-03-29,0.4677205882352941,0.01,0.010189127115320424,0.1
29210,GOOGL,2016-03-29,0.45485294117647057,0.01,0.010781725409991089,0.1
29211,GOOGL,2016-03-29,0.4511764705882353,0.01,0.010147983672689315,0.1
29212,GOOGL,2016-03-29,0.4419852941176471,0.01,0.010737927551706359,0.1
29213,GOOGL,2016-03-29,0.4364705882352941,0.03222222222222222,0.012850842411987872,0.1
29214,GOOGL,2016-03-29,0.4364705882352941,0.01,0.010263450753621785,0.1
29215,GOOGL,2016-03-29,0.42911764705882355,0.01,0.010416743257618339,0.1
29216,GOOGL,2016-03-29,0.42911764705882355,0.01,0.012891985854618981,0.1
29217,GOOGL,2016-03-29,0.41625,0.01,0.010000663603913405,0.6
29218,GOOGL,2016-03-29,0.40705882352941175,0.01,0.010033843799583655,0.1
29219,GOOGL,2016-03-29,0.4052205882352941,0.01,0.02242465607068178,0.1
29220,GOOGL,2016-03-29,0.4052205882352941,0.01,0.010426697316319414,0.1
29221,GOOGL,2016-03-29,0.4052205882352941,0.01,0.010244869844046444,0.1
29222,GOOGL,2016-03-29,0.3997058823529412,0.01,0.010426697316319414,0.6
29223,GOOGL,2016-03-29,0.3960294117647059,0.01,0.010181163868359565,0.1
29224,GOOGL,2016-03-29,0.3960294117647059,0.01,0.010401480367610023,0.1
29225,GOOGL,2016-03-29,0.39419117647058827,0.01,0.010832822911323273,0.1
29226,GOOGL,2016-03-29,0.39051470588235293,0.01,0.011880653490589765,0.1
29227,GOOGL,2016-03-29,0.38132352941176473,0.01,0.010049770293505376,0.1
29228,GOOGL,2016-03-29,0.37580882352941175,0.01,0.010346401242797409,0.6
29229,GOOGL,2016-03-29,0.37580882352941175,0.01,0.014062583157865398,0.1
29230,GOOGL,2016-03-29,0.36294117647058827,0.01,0.010388871893255328,0.6
29231,GOOGL,2016-03-29,0.35558823529411765,0.01,0.010871311938300763,0.1
29232,GOOGL,2016-03-29,0.35375,0.01,0.010346401242797409,0.1
29233,GOOGL,2016-03-29,0.34639705882352945,0.7655555555555555,0.01007299643047455,0.1
29234,GOOGL,2016-03-29,0.34088235294117647,0.03222222222222222,0.013220469791754456,0.1
29235,GOOGL,2016-03-29,0.33904411764705883,0.01,0.01321980618784105,0.1
29236,GOOGL,2016-03-29,0.3335294117647059,0.03222222222222222,0.014734813922144662,0.1
29237,GOOGL,2016-03-29,0.3335294117647059,0.03222222222222222,0.014742777169105522,-0.6
29238,GOOGL,2016-03-29,0.33169117647058827,0.03222222222222222,0.011943032258449835,0.1
29239,GOOGL,2016-03-29,0.32801470588235293,0.01,0.010317866274520995,-0.6
29240,GOOGL,2016-03-29,0.32066176470588237,0.01,0.010155946919650174,0.1
29241,GOOGL,2016-03-29,0.31330882352941175,0.03222222222222222,0.010708065375603133,0.1
29242,GOOGL,2016-03-29,0.3022794117647059,0.01,0.0100398162348043,0.1
29243,GOOGL,2016-03-29,0.29860294117647057,0.01,0.010102858606577775,0.1
29244,GOOGL,2016-03-29,0.29676470588235293,0.1877777777777778,0.010716692226477397,0.1
29245,GOOGL,2016-03-29,0.2949264705882353,0.01,0.010102858606577775,0.6
29246,GOOGL,2016-03-29,0.29308823529411765,0.01,0.010134711594421215,0.1
29247,GOOGL,2016-03-29,0.28941176470588237,0.01,0.015416998745125001,0.1
29248,GOOGL,2016-03-29,0.2857352941176471,0.01,0.010102858606577775,1.0
29249,GOOGL,2016-03-29,0.2857352941176471,0.01,0.01015528331573677,0.1
29250,GOOGL,2016-03-29,0.28389705882352945,0.01,0.011880653490589765,0.1
29251,GOOGL,2016-03-29,0.28389705882352945,0.01,0.011880653490589765,0.1
29252,GOOGL,2016-03-29,0.28205882352941175,0.01,0.010244869844046444,0.1
29253,GOOGL,2016-03-29,0.28205882352941175,0.01,0.012891985854618981,0.1
29254,GOOGL,2016-03-29,0.28205882352941175,0.01,0.010498366538967154,0.1
29255,GOOGL,2016-03-29,0.28205882352941175,0.03222222222222222,0.12279342076536093,0.1
29256,GOOGL,2016-03-29,0.27838235294117647,0.03222222222222222,0.12279342076536093,-0.6
29257,GOOGL,2016-03-29,0.27838235294117647,0.01,0.0102521694870939,0.1
29258,GOOGL,2016-03-29,0.2747058823529412,0.03222222222222222,0.01015528331573677,0.1
29259,GOOGL,2016-03-29,0.26735294117647057,0.03222222222222222,0.010044461462198135,0.1
29260,GOOGL,2016-03-29,0.26183823529411765,0.03222222222222222,0.010019244513488745,0.1
29261,GOOGL,2016-03-29,0.24713235294117647,0.01,0.015416335141211594,0.6
29262,GOOGL,2016-03-29,0.24713235294117647,0.01,0.010494384915486724,0.6
29263,GOOGL,2016-03-29,0.2434558823529412,0.01,0.01001725370174853,0.6
29264,GOOGL,2016-03-29,0.2434558823529412,0.01,0.010102858606577775,0.1
29265,GOOGL,2016-03-29,0.2434558823529412,0.01,0.012273507007325523,0.1
29266,GOOGL,2016-03-29,0.23977941176470588,0.1877777777777778,0.010027871364363011,0.1
29267,GOOGL,2016-03-29,0.2324264705882353,0.1877777777777778,0.01000796324696086,0.1
29268,GOOGL,2016-03-29,0.2324264705882353,0.09888888888888889,0.010021898929142365,0.1
29269,GOOGL,2016-03-29,0.22691176470588237,0.7655555555555555,0.010810260378267503,0.1
29270,GOOGL,2016-03-29,0.22323529411764706,0.01,0.012239663207741868,0.1
29271,GOOGL,2016-03-29,0.22139705882352942,0.1877777777777778,0.01001061766261448,0.1
29272,GOOGL,2016-03-29,0.22139705882352942,0.03222222222222222,0.010447932641548374,0.1
29273,GOOGL,2016-03-29,0.21404411764705883,0.1877777777777778,0.010053751916985805,0.1
29274,GOOGL,2016-03-29,0.2122058823529412,0.01,0.010102858606577775,0.1
29275,GOOGL,2016-03-29,0.21036764705882355,0.03222222222222222,0.010965543694004272,-0.6
29276,GOOGL,2016-03-29,0.20852941176470588,0.03222222222222222,0.0278708533879966,-0.6
29277,GOOGL,2016-03-29,0.20669117647058824,0.1877777777777778,0.010009954058701075,0.1
29278,GOOGL,2016-03-29,0.2048529411764706,0.03222222222222222,0.01721868337001957,0.1
29279,GOOGL,2016-03-29,0.19933823529411765,0.1877777777777778,0.01000796324696086,0.1
29280,GOOGL,2016-03-29,0.19382352941176473,0.05444444444444445,0.011661000595252711,0.1
29281,GOOGL,2016-03-29,0.19198529411764706,0.01,0.010049770293505376,0.1
29282,GOOGL,2016-03-29,0.19014705882352942,0.01,0.012891985854618981,0.6
29283,GOOGL,2016-03-29,0.18830882352941178,0.01,0.010832822911323273,0.1
29284,GOOGL,2016-03-29,0.18830882352941178,0.1877777777777778,0.019822001522307377,0.1
29285,GOOGL,2016-03-29,0.18647058823529414,0.03222222222222222,0.010426697316319414,0.1
29286,GOOGL,2016-03-29,0.17911764705882355,0.7655555555555555,0.010631750925561559,0.1
29287,GOOGL,2016-03-29,0.17727941176470588,0.01,0.01321980618784105,0.1
29288,GOOGL,2016-03-29,0.17727941176470588,0.01,0.010607861184678978,0.1
29289,GOOGL,2016-03-29,0.1736029411764706,0.05444444444444445,0.010716692226477397,0.1
29290,GOOGL,2016-03-29,0.1736029411764706,0.7655555555555555,0.010362991340632535,0.1
29291,GOOGL,2016-03-29,0.1736029411764706,0.01,0.01010352221049118,0.1
29292,GOOGL,2016-03-29,0.17176470588235296,0.05444444444444445,0.01160127624304626,0.1
29293,GOOGL,2016-03-29,0.17176470588235296,0.45444444444444443,0.010332465560615903,0.1
29294,GOOGL,2016-03-29,0.15889705882352942,0.01,0.03306554482213093,0.1
29295,GOOGL,2016-03-29,0.15889705882352942,0.01,0.010016590097835126,0.1
29296,GOOGL,2016-03-29,0.15338235294117647,0.7655555555555555,0.010183818284013185,0.1
29297,GOOGL,2016-03-29,0.15154411764705883,0.7655555555555555,0.01813976560182571,0.1
29298,GOOGL,2016-03-29,0.1497058823529412,0.01,0.010102858606577775,0.1
29299,GOOGL,2016-03-29,0.13683823529411765,0.7655555555555555,0.011130781068442118,0.1
29300,GOOGL,2016-03-29,0.12948529411764706,0.01,0.01176850442922432,0.1
29301,GOOGL,2016-03-29,0.12580882352941178,0.01,0.010530219526810594,0.1
29302,GOOGL,2016-03-29,0.12580882352941178,0.21000000000000002,0.010230270557951535,0.1
29303,GOOGL,2016-03-29,0.12580882352941178,0.21000000000000002,0.011467891856451857,0.1
29304,GOOGL,2016-03-29,0.12580882352941178,0.01,0.01722133778567319,0.1
29305,GOOGL,2016-03-29,0.12397058823529411,0.01,0.010263450753621785,0.1
29306,GOOGL,2016-03-29,0.12397058823529411,0.7655555555555555,0.011053803014487138,0.1
29307,GOOGL,2016-03-29,0.12213235294117647,0.01,0.010815569209574744,0.1
29308,GOOGL,2016-03-29,0.12029411764705882,0.05444444444444445,0.010835477326976893,0.1
29309,GOOGL,2016-03-29,0.11845588235294117,0.01,0.010556763683346794,0.1
29310,GOOGL,2016-03-29,0.11661764705882352,0.7655555555555555,0.010676212387759693,0.1
29311,GOOGL,2016-03-29,0.11661764705882352,0.01,0.010401480367610023,-0.6
29312,GOOGL,2016-03-29,0.11477941176470588,0.01,0.010558090891173603,0.6
29313,GOOGL,2016-03-29,0.11477941176470588,0.7655555555555555,0.011292700423312936,0.1
29314,GOOGL,2016-03-29,0.11477941176470588,0.03222222222222222,0.011166615679765988,0.1
29315,GOOGL,2016-03-29,0.11294117647058823,0.01,0.010346401242797409,0.1
29316,GOOGL,2016-03-29,0.11294117647058823,0.21000000000000002,0.010185145491839995,0.1
29317,GOOGL,2016-03-29,0.11110294117647058,0.21000000000000002,0.010398162348043,0.1
29318,GOOGL,2016-03-29,0.11110294117647058,0.7655555555555555,0.01023093416186494,0.1
29319,GOOGL,2016-03-29,0.10926470588235293,0.7655555555555555,0.010905155737884418,0.1
29320,GOOGL,2016-03-29,0.10926470588235293,0.7655555555555555,0.010069678410907525,0.1
29321,GOOGL,2016-03-29,0.10742647058823529,0.7655555555555555,0.010302603384512679,0.1
29322,GOOGL,2016-03-29,0.10742647058823529,0.21000000000000002,0.01012343032789333,0.1
29323,GOOGL,2016-03-29,0.10742647058823529,0.45444444444444443,0.01012873915920057,0.1
29324,GOOGL,2016-03-29,0.10742647058823529,0.21000000000000002,0.010725319077351664,0.1
29325,GOOGL,2016-03-29,0.10558823529411764,0.01,0.010331138352789095,0.1
29326,GOOGL,2016-03-29,0.10558823529411764,0.7655555555555555,0.011943032258449835,0.1
29327,GOOGL,2016-03-29,0.10558823529411764,0.01,0.01002256253305577,0.1
29328,GOOGL,2016-03-29,0.10375,0.7655555555555555,0.010615160827726433,0.1
29329,GOOGL,2016-03-29,0.10375,0.7655555555555555,0.010371618191506799,0.1
29330,GOOGL,2016-03-29,0.10375,0.7655555555555555,0.010481776441132028,0.1
29331,GOOGL,2016-03-29,0.10375,0.7655555555555555,0.014419602063277288,0.1
29332,GOOGL,2016-03-29,0.10191176470588235,0.7655555555555555,0.0205021955335475,0.1
29333,GOOGL,2016-03-29,0.10191176470588235,0.21000000000000002,0.010394180724562569,0.1
29334,GOOGL,2016-03-29,0.10191176470588235,0.01,0.010125421139633545,0.1
29335,GOOGL,2016-03-29,0.10191176470588235,0.7655555555555555,0.010689484466027794,0.1
29336,GOOGL,2016-03-29,0.10191176470588235,0.7655555555555555,0.019563195996079426,0.1
29337,GOOGL,2016-03-29,0.1000735294117647,0.01,0.012107606028974274,0.1
29338,GOOGL,2016-03-29,0.1000735294117647,0.7655555555555555,0.010353700885844865,0.1
29339,GOOGL,2016-03-29,0.1000735294117647,0.7655555555555555,0.01009157734004989,0.1
29340,GOOGL,2016-03-29,0.09823529411764706,0.21000000000000002,0.01020439000532874,0.1
29341,GOOGL,2016-03-29,0.09823529411764706,0.7655555555555555,0.01032782033322207,0.1
29342,GOOGL,2016-03-29,0.09823529411764706,0.21000000000000002,0.9156408323451165,0.1
29343,GOOGL,2016-03-29,0.09823529411764706,0.7655555555555555,1.01,0.1
29344,GOOGL,2016-03-29,0.09823529411764706,0.01,0.010147983672689315,0.1
29345,GOOGL,2016-03-29,0.09455882352941176,0.01,0.01031587546278078,0.1
29346,GOOGL,2016-03-29,0.09272058823529411,0.01,0.01048841248026608,-0.6
29347,GOOGL,2016-03-29,0.08904411764705882,0.01,,0.6
29348,GOOGL,2016-03-29,0.08352941176470588,0.3433333333333333,0.010100204190924155,0.1
29349,GOOGL,2016-03-29,0.08169117647058823,0.03222222222222222,0.011943032258449835,0.1
29350,GOOGL,2016-03-29,0.08169117647058823,0.16555555555555557,0.010100204190924155,0.1
29351,GOOGL,2016-03-29,0.07985294117647058,0.03222222222222222,0.01015528331573677,0.1
29352,GOOGL,2016-03-29,0.07801470588235293,0.01,0.010346401242797409,0.1
29353,GOOGL,2016-03-29,0.07801470588235293,0.01,0.010498366538967154,0.6
29354,GOOGL,2016-03-29,0.07801470588235293,0.01,0.01021102604446279,0.1
29355,GOOGL,2016-03-29,0.07801470588235293,0.01,0.011252884188508637,0.1
29356,GOOGL,2016-03-29,0.07433823529411764,0.01,0.010688157258200983,0.1
29357,GOOGL,2016-03-29,0.07066176470588235,0.01,0.011880653490589765,0.1
29358,GOOGL,2016-03-29,0.07066176470588235,0.01,0.010832822911323273,0.1
29359,GOOGL,2016-03-29,0.0688235294117647,0.01,0.010871311938300763,0.1
29360,GOOGL,2016-03-29,0.06698529411764706,0.03222222222222222,0.03792777069564934,0.1
29361,GOOGL,2016-03-29,0.06698529411764706,0.09888888888888889,0.01006105156003326,0.1
29362,GOOGL,2016-03-29,0.06147058823529412,0.01,0.010283358871023935,-0.6
29363,GOOGL,2016-03-29,0.05779411764705882,1.01,0.07733190746972472,0.1
29364,GOOGL,2016-03-29,0.05779411764705882,0.01,0.012891985854618981,0.1
29365,GOOGL,2016-03-29,0.05779411764705882,0.45444444444444443,0.0100530883130724,0.1
29366,GOOGL,2016-03-29,0.05779411764705882,0.29888888888888887,0.0100530883130724,0.1
29367,GOOGL,2016-03-29,0.054117647058823534,0.03222222222222222,0.010036498215237276,0.1
29368,GOOGL,2016-03-29,0.05044117647058824,0.03222222222222222,0.011402195069024762,0.1
29369,GOOGL,2016-03-29,0.05044117647058824,0.03222222222222222,0.012850842411987872,0.1
29370,GOOGL,2016-03-29,0.04860294117647059,0.01,0.010394844328475974,0.6
29371,GOOGL,2016-03-29,0.04308823529411765,0.01,0.011116181782347207,0.6
29372,GOOGL,2016-03-29,0.032058823529411765,0.01,0.010021898929142365,0.1
29373,GOOGL,2016-03-29,0.032058823529411765,0.01,0.01011413987310566,0.1
29374,GOOGL,2016-03-29,0.02838235294117647,0.1877777777777778,0.01001990811740215,0.1
29375,GOOGL,2016-03-29,0.02838235294117647,0.01,0.010426697316319414,0.1
29376,GOOGL,2016-03-29,0.022867647058823527,0.05444444444444445,0.018113221445289505,0.1
29377,GOOGL,2016-03-29,0.019191176470588236,0.45444444444444443,0.010550127644212743,0.1
29378,GOOGL,2016-03-29,0.01735294117647059,0.1877777777777778,0.010235579389258774,0.1
29379,GOOGL,2016-03-29,0.013676470588235293,0.01,0.01321980618784105,0.1
29380,GOOGL,2016-03-29,0.013676470588235293,0.01,0.010331138352789095,0.1
29381,GOOGL,2016-03-29,0.013676470588235293,0.01,0.013983614292170203,0.1
29382,GOOGL,2016-03-29,0.011838235294117648,0.01,0.010125421139633545,0.1
29383,GOOGL,2016-03-29,0.011838235294117648,0.01,0.010493721311573318,0.1
29384,GOOGL,2016-03-29,0.01,0.01,0.012107606028974274,0.1
28709,GOOGL,2016-03-30,1.01,0.3335294117647059,0.010596388923537483,0.1
28710,GOOGL,2016-03-30,1.0079035639412997,0.3335294117647059,0.011220063614818511,0.1
28711,GOOGL,2016-03-30,1.0037106918238994,0.01,0.012732474741175004,0.1
28712,GOOGL,2016-03-30,0.9946261355695318,0.039411764705882354,0.02658974678807534,0.1
28713,GOOGL,2016-03-30,0.993927323549965,0.039411764705882354,0.02658974678807534,0.1
28714,GOOGL,2016-03-30,0.9897344514325647,0.039411764705882354,0.01215947361856056,0.1
28715,GOOGL,2016-03-30,0.9883368273934312,0.01,0.01603795060496445,0.1
28716,GOOGL,2016-03-30,0.986240391334731,0.039411764705882354,0.01215947361856056,0.1
28717,GOOGL,2016-03-30,0.9820475192173306,0.039411764705882354,0.01068604216040913,0.1
28718,GOOGL,2016-03-30,0.9778546470999301,0.0688235294117647,0.016306910315579393,0.1
28719,GOOGL,2016-03-30,0.9771558350803634,0.039411764705882354,0.02658974678807534,0.1
28720,GOOGL,2016-03-30,0.9771558350803634,0.01,0.01481788699014594,0.1
28721,GOOGL,2016-03-30,0.9729629629629629,0.0688235294117647,0.02658974678807534,0.1
28722,GOOGL,2016-03-30,0.9666736547868623,0.039411764705882354,0.027279686915304975,0.6
28723,GOOGL,2016-03-30,0.9666736547868623,0.039411764705882354,0.027279686915304975,0.1
28724,GOOGL,2016-03-30,0.9652760307477288,0.01,0.010717225894973183,0.1
28725,GOOGL,2016-03-30,0.9638784067085954,0.0688235294117647,0.01262722963702133,0.1
28726,GOOGL,2016-03-30,0.9638784067085954,0.039411764705882354,0.011609860296869154,0.1
