Company,Date,UnixTS,Retweets,Followers,Sentiments
GOOGL,2016-06-15,1465955520,55,514,Neutral
GOOGL,2016-06-15,1465955340,0,1675,Neutral
GOOGL,2016-06-15,1465955340,0,58,Neutral
GOOGL,2016-06-15,1465955280,0,2082,Neutral
GOOGL,2016-06-15,1465955220,0,60,Neutral
GOOGL,2016-06-15,1465954020,0,2039,Neutral
GOOGL,2016-06-15,1465953900,1,14,Neutral
GOOGL,2016-06-15,1465953660,0,324,Neutral
GOOGL,2016-06-15,1465953120,4,211,Neutral
GOOGL,2016-06-15,1465953120,4,54564,Neutral
GOOGL,2016-06-15,1465952940,0,591,Neutral
GOOGL,2016-06-15,1465952820,0,788,Neutral
GOOGL,2016-06-15,1465952340,0,6027,Neutral
GOOGL,2016-06-15,1465952280,1,3390,Neutral
GOOGL,2016-06-15,1465951980,0,391,Neutral
GOOGL,2016-06-15,1465951680,0,55,Neutral
GOOGL,2016-06-15,1465951140,0,11,Neutral
GOOGL,2016-06-15,1465950780,0,79,Neutral
GOOGL,2016-06-15,1465949760,1,17,Neutral
GOOGL,2016-06-15,1465949700,12,17,Neutral
GOOGL,2016-06-15,1465949700,0,1029,Negative
GOOGL,2016-06-15,1465949400,0,759,Neutral
GOOGL,2016-06-15,1465949400,0,8333,Neutral
GOOGL,2016-06-15,1465949400,0,73,Highly Negative
GOOGL,2016-06-15,1465949220,0,73,Neutral
GOOGL,2016-06-14,1465948620,6,105,Neutral
GOOGL,2016-06-14,1465948020,0,591,Neutral
GOOGL,2016-06-14,1465946640,0,102,Neutral
GOOGL,2016-06-14,1465946400,0,301,Neutral
GOOGL,2016-06-14,1465946280,0,131,Neutral
GOOGL,2016-06-14,1465945380,0,945,Neutral
GOOGL,2016-06-14,1465945080,0,70,Neutral
GOOGL,2016-06-14,1465944600,1,257,Negative
GOOGL,2016-06-14,1465944540,0,55,Neutral
GOOGL,2016-06-14,1465944240,0,80,Neutral
GOOGL,2016-06-14,1465943580,2,2140,Neutral
GOOGL,2016-06-14,1465943460,2,6039,Neutral
GOOGL,2016-06-14,1465943400,0,1875,Neutral
GOOGL,2016-06-14,1465943340,2,10385,Neutral
GOOGL,2016-06-14,1465943040,0,489,Neutral
GOOGL,2016-06-14,1465942500,0,58,Neutral
GOOGL,2016-06-14,1465942380,0,2046,Negative
GOOGL,2016-06-14,1465942260,0,946,Neutral
GOOGL,2016-06-14,1465942080,0,71,Neutral
GOOGL,2016-06-14,1465941420,0,169,Neutral
GOOGL,2016-06-14,1465941120,1,7311,Neutral
GOOGL,2016-06-14,1465940820,1,2046,Neutral
GOOGL,2016-06-14,1465940760,1,3035,Neutral
GOOGL,2016-06-14,1465940520,55,69,Neutral
GOOGL,2016-06-14,1465939920,0,167071,Neutral
GOOGL,2016-06-14,1465939500,0,17,Positive
GOOGL,2016-06-14,1465938720,0,972,Neutral
GOOGL,2016-06-14,1465938000,0,6015,Neutral
GOOGL,2016-06-14,1465937820,1,7311,Neutral
GOOGL,2016-06-14,1465937640,0,77,Neutral
GOOGL,2016-06-14,1465937220,1,3035,Neutral
GOOGL,2016-06-14,1465936560,0,385,Neutral
GOOGL,2016-06-14,1465936500,0,385,Neutral
GOOGL,2016-06-14,1465936260,26,69647,Neutral
GOOGL,2016-06-14,1465935900,0,113,Neutral
GOOGL,2016-06-14,1465935840,0,2796,Negative
GOOGL,2016-06-14,1465935780,0,946,Negative
GOOGL,2016-06-14,1465935600,0,2290,Negative
GOOGL,2016-06-14,1465935300,0,218,Neutral
GOOGL,2016-06-14,1465935120,0,40868,Neutral
GOOGL,2016-06-14,1465935120,0,2082,Neutral
GOOGL,2016-06-14,1465934820,8,354,Neutral
GOOGL,2016-06-14,1465934820,0,591,Neutral
GOOGL,2016-06-14,1465934760,8,297,Neutral
GOOGL,2016-06-14,1465934760,8,300,Neutral
GOOGL,2016-06-14,1465934760,8,399,Neutral
GOOGL,2016-06-14,1465934760,8,287,Neutral
GOOGL,2016-06-14,1465934580,0,73,Neutral
GOOGL,2016-06-14,1465934520,21,10357,Neutral
GOOGL,2016-06-14,1465934460,0,228,Neutral
GOOGL,2016-06-14,1465934400,1,19423,Neutral
GOOGL,2016-06-14,1465934400,0,1875,Neutral
GOOGL,2016-06-14,1465934340,0,396,Neutral
GOOGL,2016-06-14,1465933800,8,1165,Neutral
GOOGL,2016-06-14,1465933560,0,478,Neutral
GOOGL,2016-06-14,1465933500,0,2226,Neutral
GOOGL,2016-06-14,1465933380,0,771,Neutral
GOOGL,2016-06-14,1465933260,0,1075,Neutral
GOOGL,2016-06-14,1465932900,0,40868,Negative
GOOGL,2016-06-14,1465932900,0,342,Negative
GOOGL,2016-06-14,1465932840,0,73,Neutral
GOOGL,2016-06-14,1465932780,0,4618,Neutral
GOOGL,2016-06-14,1465932720,0,342,Negative
GOOGL,2016-06-14,1465932660,0,687,Negative
GOOGL,2016-06-14,1465932660,0,417,Neutral
GOOGL,2016-06-14,1465932540,0,671,Negative
GOOGL,2016-06-14,1465932540,0,51,Neutral
GOOGL,2016-06-14,1465932240,0,323,Negative
GOOGL,2016-06-14,1465932120,0,696,Neutral
GOOGL,2016-06-14,1465932060,0,459,Neutral
GOOGL,2016-06-14,1465932060,0,2673,Neutral
GOOGL,2016-06-14,1465932000,0,921,Neutral
GOOGL,2016-06-14,1465932000,0,233,Neutral
GOOGL,2016-06-14,1465931940,0,516,Positive
GOOGL,2016-06-14,1465931580,0,460,Neutral
GOOGL,2016-06-14,1465931340,0,281,Neutral
GOOGL,2016-06-14,1465931340,0,591,Neutral
GOOGL,2016-06-14,1465931220,0,7204,Negative
GOOGL,2016-06-14,1465931160,0,2107,Neutral
GOOGL,2016-06-14,1465930800,0,1570,Neutral
GOOGL,2016-06-14,1465930740,2,148,Neutral
GOOGL,2016-06-14,1465930620,0,946,Negative
GOOGL,2016-06-14,1465930560,0,882,Neutral
GOOGL,2016-06-14,1465930440,1,15576,Neutral
GOOGL,2016-06-14,1465930440,1,3634,Neutral
GOOGL,2016-06-14,1465930380,2,2140,Neutral
GOOGL,2016-06-14,1465930200,0,88,Neutral
GOOGL,2016-06-14,1465930200,2,8164,Neutral
GOOGL,2016-06-14,1465930080,0,638,Neutral
GOOGL,2016-06-14,1465929600,0,7205,Positive
GOOGL,2016-06-14,1465929420,0,696,Neutral
GOOGL,2016-06-14,1465929300,0,7205,Neutral
GOOGL,2016-06-14,1465929300,1,84,Neutral
GOOGL,2016-06-14,1465929240,0,59,Neutral
GOOGL,2016-06-14,1465929060,8,162,Neutral
GOOGL,2016-06-14,1465928340,6,84,Neutral
GOOGL,2016-06-14,1465928220,0,248,Highly Negative
GOOGL,2016-06-14,1465928220,6,8026,Neutral
GOOGL,2016-06-14,1465927620,0,123,Neutral
GOOGL,2016-06-14,1465927260,0,767,Neutral
GOOGL,2016-06-14,1465927200,8,275,Neutral
GOOGL,2016-06-14,1465926840,8,64,Neutral
GOOGL,2016-06-14,1465926720,0,1281,Negative
GOOGL,2016-06-14,1465926660,0,767,Neutral
GOOGL,2016-06-14,1465926480,1,317,Neutral
GOOGL,2016-06-14,1465926420,1,1282,Neutral
GOOGL,2016-06-14,1465925880,8,62,Neutral
GOOGL,2016-06-14,1465925760,0,7205,Neutral
GOOGL,2016-06-14,1465925760,8,1294,Neutral
GOOGL,2016-06-14,1465925700,8,524,Neutral
GOOGL,2016-06-14,1465925700,8,31,Neutral
GOOGL,2016-06-14,1465925580,8,7131,Neutral
GOOGL,2016-06-14,1465925400,0,15862,Negative
GOOGL,2016-06-14,1465925340,1,1527,Neutral
GOOGL,2016-06-14,1465925340,1,954,Neutral
GOOGL,2016-06-14,1465924380,0,599,Negative
GOOGL,2016-06-14,1465924380,0,609,Positive
GOOGL,2016-06-14,1465924200,2,28196,Neutral
GOOGL,2016-06-14,1465924200,2,28194,Positive
GOOGL,2016-06-14,1465924140,0,1675,Neutral
GOOGL,2016-06-14,1465923960,2,7311,Neutral
GOOGL,2016-06-14,1465923960,2,7311,Positive
GOOGL,2016-06-14,1465923600,0,1875,Neutral
GOOGL,2016-06-14,1465923540,0,296,Neutral
GOOGL,2016-06-14,1465923120,2,3035,Neutral
GOOGL,2016-06-14,1465923120,0,748,Neutral
GOOGL,2016-06-14,1465922700,2,85221,Positive
GOOGL,2016-06-14,1465922640,2,1198,Neutral
GOOGL,2016-06-14,1465922640,0,73,Neutral
GOOGL,2016-06-14,1465922400,2,13735,Neutral
GOOGL,2016-06-14,1465922400,1,13128,Positive
GOOGL,2016-06-14,1465922340,1,8805,Neutral
GOOGL,2016-06-14,1465922340,0,1675,Neutral
GOOGL,2016-06-14,1465922160,0,132,Neutral
GOOGL,2016-06-14,1465922100,1,275,Neutral
GOOGL,2016-06-14,1465922100,1,413,Neutral
GOOGL,2016-06-14,1465921860,1,460,Neutral
GOOGL,2016-06-14,1465921740,0,3937,Neutral
GOOGL,2016-06-14,1465921620,26,44,Neutral
GOOGL,2016-06-14,1465921560,1,143,Neutral
GOOGL,2016-06-14,1465921380,1,84,Neutral
GOOGL,2016-06-14,1465921200,1,2310,Neutral
GOOGL,2016-06-14,1465921200,0,7205,Neutral
GOOGL,2016-06-14,1465921200,0,1589,Neutral
GOOGL,2016-06-14,1465921140,0,3,Neutral
GOOGL,2016-06-14,1465921020,0,538,Neutral
GOOGL,2016-06-14,1465920840,0,4618,Neutral
GOOGL,2016-06-14,1465920540,1,7311,Neutral
GOOGL,2016-06-14,1465920540,1,7311,Positive
GOOGL,2016-06-14,1465920480,0,152,Neutral
GOOGL,2016-06-14,1465920060,0,1459,Neutral
GOOGL,2016-06-14,1465920000,0,12548,Neutral
GOOGL,2016-06-14,1465919640,0,21182,Neutral
GOOGL,2016-06-14,1465919580,2,272,Neutral
GOOGL,2016-06-14,1465919580,0,51,Neutral
GOOGL,2016-06-14,1465919580,0,12437,Neutral
GOOGL,2016-06-14,1465919400,0,671,Neutral
GOOGL,2016-06-14,1465919160,0,3035,Neutral
GOOGL,2016-06-14,1465919160,1,3035,Neutral
GOOGL,2016-06-14,1465919160,1,3035,Positive
GOOGL,2016-06-14,1465918920,0,2899,Neutral
GOOGL,2016-06-14,1465918740,0,356,Neutral
GOOGL,2016-06-14,1465918740,0,3699,Neutral
GOOGL,2016-06-14,1465918740,0,3648,Neutral
GOOGL,2016-06-14,1465918500,0,424,Neutral
GOOGL,2016-06-14,1465918320,0,7205,Neutral
GOOGL,2016-06-14,1465918080,1,1198,Negative
GOOGL,2016-06-14,1465918080,1,84,Neutral
GOOGL,2016-06-14,1465917780,26,339,Neutral
GOOGL,2016-06-14,1465917540,0,268,Neutral
GOOGL,2016-06-14,1465917480,0,247,Neutral
GOOGL,2016-06-14,1465917420,0,1459,Neutral
GOOGL,2016-06-14,1465917240,0,1589,Neutral
GOOGL,2016-06-14,1465917240,1,7311,Neutral
GOOGL,2016-06-14,1465917120,0,73,Neutral
GOOGL,2016-06-14,1465917000,1,51,Negative
GOOGL,2016-06-14,1465916460,0,1281,Negative
GOOGL,2016-06-14,1465916400,0,12549,Neutral
GOOGL,2016-06-14,1465916160,0,301,Neutral
GOOGL,2016-06-14,1465915980,19,69,Positive
GOOGL,2016-06-14,1465915860,0,3698,Neutral
GOOGL,2016-06-14,1465915860,0,1028,Neutral
GOOGL,2016-06-14,1465915860,0,945,Neutral
GOOGL,2016-06-14,1465915680,1,3035,Neutral
GOOGL,2016-06-14,1465915560,0,7205,Neutral
GOOGL,2016-06-14,1465915140,1,7150,Neutral
GOOGL,2016-06-14,1465915080,16,801,Neutral
GOOGL,2016-06-14,1465914900,1,84,Neutral
GOOGL,2016-06-14,1465914840,1,413,Neutral
GOOGL,2016-06-14,1465914600,0,1875,Neutral
GOOGL,2016-06-14,1465914600,0,3699,Neutral
GOOGL,2016-06-14,1465914540,0,7205,Neutral
GOOGL,2016-06-14,1465914180,1,2140,Neutral
GOOGL,2016-06-14,1465914120,0,73,Neutral
GOOGL,2016-06-14,1465913940,1,10385,Neutral
GOOGL,2016-06-14,1465913700,0,77,Neutral
GOOGL,2016-06-14,1465913520,0,95,Negative
GOOGL,2016-06-14,1465913280,1,2120,Highly Negative
GOOGL,2016-06-14,1465912680,1,288,Neutral
GOOGL,2016-06-14,1465912500,0,113,Neutral
GOOGL,2016-06-14,1465912260,0,73,Neutral
GOOGL,2016-06-14,1465911900,1,21637,Neutral
GOOGL,2016-06-14,1465911420,0,1870,Neutral
GOOGL,2016-06-14,1465911300,1,7442,Highly Negative
GOOGL,2016-06-14,1465911240,0,7442,Neutral
GOOGL,2016-06-14,1465910940,19,18935,Negative
GOOGL,2016-06-14,1465910940,0,1188,Neutral
GOOGL,2016-06-14,1465910880,0,7205,Positive
GOOGL,2016-06-14,1465910340,1,210,Neutral
GOOGL,2016-06-14,1465910280,0,21637,Neutral
GOOGL,2016-06-14,1465909740,19,422,Negative
GOOGL,2016-06-14,1465909740,1,842,Neutral
GOOGL,2016-06-14,1465909680,0,1029,Neutral
GOOGL,2016-06-14,1465909380,16,384,Neutral
GOOGL,2016-06-14,1465909380,34,384,Neutral
GOOGL,2016-06-14,1465908600,1,7312,Neutral
GOOGL,2016-06-14,1465908300,19,2005,Negative
GOOGL,2016-06-14,1465908180,0,788,Neutral
GOOGL,2016-06-14,1465908060,0,74,Neutral
GOOGL,2016-06-14,1465907940,0,806,Neutral
GOOGL,2016-06-14,1465907820,0,4479,Positive
GOOGL,2016-06-14,1465907820,0,292,Negative
GOOGL,2016-06-14,1465907520,0,767,Neutral
GOOGL,2016-06-14,1465907280,16,727,Neutral
GOOGL,2016-06-14,1465906680,2,1996,Neutral
GOOGL,2016-06-14,1465906620,0,1324,Neutral
GOOGL,2016-06-14,1465906440,1,10636,Neutral
GOOGL,2016-06-14,1465906020,2,1116,Neutral
GOOGL,2016-06-14,1465905960,2,2940,Neutral
GOOGL,2016-06-14,1465904460,0,2226,Neutral
GOOGL,2016-06-14,1465903800,19,6140,Negative
GOOGL,2016-06-14,1465902540,0,377,Neutral
GOOGL,2016-06-14,1465901100,0,591,Negative
GOOGL,2016-06-14,1465900740,0,377,Neutral
GOOGL,2016-06-14,1465900080,16,2983,Neutral
GOOGL,2016-06-14,1465899840,0,2226,Neutral
GOOGL,2016-06-14,1465899660,16,661,Neutral
GOOGL,2016-06-14,1465898520,1,7311,Neutral
GOOGL,2016-06-14,1465898460,19,198,Negative
GOOGL,2016-06-14,1465897560,1,3035,Neutral
GOOGL,2016-06-14,1465897380,0,945,Neutral
GOOGL,2016-06-14,1465896300,0,2226,Neutral
GOOGL,2016-06-14,1465896180,0,998,Neutral
GOOGL,2016-06-14,1465893960,34,208,Neutral
GOOGL,2016-06-14,1465893840,2,248,Neutral
GOOGL,2016-06-14,1465893840,2,1788,Neutral
GOOGL,2016-06-14,1465893780,2,350,Neutral
GOOGL,2016-06-14,1465892760,0,21182,Neutral
GOOGL,2016-06-14,1465892700,0,12,Negative
GOOGL,2016-06-14,1465892700,0,1072,Negative
GOOGL,2016-06-14,1465892220,16,69,Neutral
GOOGL,2016-06-14,1465891680,0,1399,Neutral
GOOGL,2016-06-14,1465891620,0,79,Neutral
GOOGL,2016-06-14,1465891200,0,630,Neutral
GOOGL,2016-06-14,1465891200,0,422,Neutral
GOOGL,2016-06-14,1465891200,0,168,Neutral
GOOGL,2016-06-14,1465891140,0,287,Neutral
GOOGL,2016-06-14,1465891080,0,301,Neutral
GOOGL,2016-06-14,1465890600,55,2839,Neutral
GOOGL,2016-06-14,1465888500,0,293,Neutral
GOOGL,2016-06-14,1465888380,12,874,Neutral
GOOGL,2016-06-14,1465886580,0,73,Neutral
GOOGL,2016-06-14,1465885800,0,477,Neutral
GOOGL,2016-06-14,1465885740,19,171,Negative
GOOGL,2016-06-14,1465885440,0,28,Neutral
GOOGL,2016-06-14,1465885260,3,2479,Neutral
GOOGL,2016-06-14,1465885140,0,71,Neutral
GOOGL,2016-06-14,1465884600,21,14186,Neutral
GOOGL,2016-06-14,1465884420,6,59,Neutral
GOOGL,2016-06-14,1465884300,0,591,Neutral
GOOGL,2016-06-14,1465884240,0,1074,Neutral
GOOGL,2016-06-14,1465884180,0,6366,Neutral
GOOGL,2016-06-14,1465883100,0,60,Neutral
GOOGL,2016-06-14,1465882980,0,6511,Neutral
GOOGL,2016-06-14,1465882860,0,2823,Negative
GOOGL,2016-06-14,1465881780,3,14896,Neutral
GOOGL,2016-06-14,1465881480,0,21182,Neutral
GOOGL,2016-06-14,1465881120,0,7442,Neutral
GOOGL,2016-06-14,1465880400,0,55,Neutral
GOOGL,2016-06-14,1465879920,3,112,Neutral
GOOGL,2016-06-14,1465879440,0,1675,Neutral
GOOGL,2016-06-14,1465878840,0,785,Neutral
GOOGL,2016-06-14,1465878840,3,28195,Neutral
GOOGL,2016-06-14,1465878780,3,1198,Neutral
GOOGL,2016-06-14,1465878120,19,75940,Negative
GOOGL,2016-06-14,1465877460,0,79,Neutral
GOOGL,2016-06-14,1465877400,0,73,Neutral
GOOGL,2016-06-14,1465877280,19,6855,Negative
GOOGL,2016-06-14,1465877100,3,1675,Neutral
GOOGL,2016-06-14,1465876800,21,11291,Neutral
GOOGL,2016-06-14,1465876440,7,149,Neutral
GOOGL,2016-06-14,1465876440,12,149,Neutral
GOOGL,2016-06-14,1465875240,0,99,Neutral
GOOGL,2016-06-14,1465874400,1,966,Neutral
GOOGL,2016-06-14,1465874220,1,7206,Neutral
GOOGL,2016-06-14,1465873860,3,10528,Neutral
GOOGL,2016-06-14,1465871520,1,17,Neutral
GOOGL,2016-06-14,1465871040,7,4,Neutral
GOOGL,2016-06-14,1465870620,0,413,Neutral
GOOGL,2016-06-14,1465870080,1,97,Neutral
GOOGL,2016-06-14,1465870020,7,97,Neutral
GOOGL,2016-06-14,1465869960,1,605,Neutral
GOOGL,2016-06-14,1465869120,19,1754,Negative
GOOGL,2016-06-14,1465869120,2,84,Neutral
GOOGL,2016-06-14,1465868460,7,735,Neutral
GOOGL,2016-06-14,1465867980,2,2140,Neutral
GOOGL,2016-06-14,1465867740,2,147,Neutral
GOOGL,2016-06-14,1465867560,2,1402,Neutral
GOOGL,2016-06-14,1465867560,19,343,Negative
GOOGL,2016-06-14,1465867380,2,8165,Neutral
GOOGL,2016-06-14,1465867260,12,28194,Neutral
GOOGL,2016-06-14,1465867260,2,28195,Neutral
GOOGL,2016-06-14,1465867200,0,23,Neutral
GOOGL,2016-06-14,1465867140,12,141,Neutral
GOOGL,2016-06-14,1465867140,12,394,Neutral
GOOGL,2016-06-14,1465866960,12,26532,Neutral
GOOGL,2016-06-14,1465866960,2,7311,Neutral
GOOGL,2016-06-14,1465866840,0,519,Neutral
GOOGL,2016-06-14,1465866840,0,1,Neutral
GOOGL,2016-06-14,1465866780,0,214,Neutral
GOOGL,2016-06-14,1465866540,0,2654,Neutral
GOOGL,2016-06-14,1465866480,7,387,Neutral
GOOGL,2016-06-14,1465866480,0,57,Neutral
GOOGL,2016-06-14,1465866420,12,682,Neutral
GOOGL,2016-06-14,1465866360,2,1,Neutral
GOOGL,2016-06-14,1465866360,0,191,Neutral
GOOGL,2016-06-14,1465866300,7,9896,Neutral
GOOGL,2016-06-14,1465866240,12,256,Neutral
GOOGL,2016-06-14,1465866180,12,2140,Neutral
GOOGL,2016-06-14,1465866180,12,1631,Neutral
GOOGL,2016-06-14,1465866120,12,823,Neutral
GOOGL,2016-06-14,1465866060,0,42,Neutral
GOOGL,2016-06-14,1465866060,7,1370435,Neutral
GOOGL,2016-06-14,1465866060,12,1554593,Neutral
GOOGL,2016-06-14,1465865940,0,788,Neutral
GOOGL,2016-06-14,1465865880,19,0,Negative
GOOGL,2016-06-14,1465865700,2,3035,Neutral
GOOGL,2016-06-14,1465865400,0,381,Negative
GOOGL,2016-06-14,1465865340,0,381,Neutral
GOOGL,2016-06-14,1465865280,0,381,Neutral
GOOGL,2016-06-14,1465865040,19,138,Negative
GOOGL,2016-06-14,1465864080,1,290,Negative
GOOGL,2016-06-14,1465863660,1,1198,Neutral
GOOGL,2016-06-14,1465862640,1,413,Neutral
GOOGL,2016-06-13,1465861560,0,9297,Neutral
GOOGL,2016-06-13,1465860660,0,591,Neutral
GOOGL,2016-06-13,1465860600,105,184,Neutral
GOOGL,2016-06-13,1465859400,1,7311,Neutral
GOOGL,2016-06-13,1465859280,1,806,Neutral
GOOGL,2016-06-13,1465859220,19,252,Negative
GOOGL,2016-06-13,1465859220,19,1198,Negative
GOOGL,2016-06-13,1465859040,1,26274,Neutral
GOOGL,2016-06-13,1465858860,19,95,Negative
GOOGL,2016-06-13,1465858620,19,31,Negative
GOOGL,2016-06-13,1465858320,6,184,Neutral
GOOGL,2016-06-13,1465858320,6,4088,Neutral
GOOGL,2016-06-13,1465858140,1,3035,Neutral
GOOGL,2016-06-13,1465858080,6,28195,Neutral
GOOGL,2016-06-13,1465857900,19,1996,Negative
GOOGL,2016-06-13,1465857840,2,80,Neutral
GOOGL,2016-06-13,1465857780,19,386,Negative
GOOGL,2016-06-13,1465857720,19,47377,Negative
GOOGL,2016-06-13,1465857720,6,368,Neutral
GOOGL,2016-06-13,1465857480,2,806,Neutral
GOOGL,2016-06-13,1465857420,2,2530,Neutral
GOOGL,2016-06-13,1465857180,0,671,Neutral
GOOGL,2016-06-13,1465857000,0,20,Positive
GOOGL,2016-06-13,1465857000,0,3698,Neutral
GOOGL,2016-06-13,1465857000,0,301,Neutral
GOOGL,2016-06-13,1465856460,6,124,Neutral
GOOGL,2016-06-13,1465856220,0,1980,Negative
GOOGL,2016-06-13,1465855680,1,8558,Neutral
GOOGL,2016-06-13,1465855260,6,24337,Neutral
GOOGL,2016-06-13,1465855200,0,1875,Neutral
GOOGL,2016-06-13,1465854900,0,319,Neutral
GOOGL,2016-06-13,1465854720,2,37,Neutral
GOOGL,2016-06-13,1465854180,1,2140,Neutral
GOOGL,2016-06-13,1465854180,1,2140,Neutral
GOOGL,2016-06-13,1465854180,1,2140,Neutral
GOOGL,2016-06-13,1465854120,1,10385,Neutral
GOOGL,2016-06-13,1465854060,1,10385,Neutral
GOOGL,2016-06-13,1465854000,1,10385,Neutral
GOOGL,2016-06-13,1465853940,1,515,Negative
GOOGL,2016-06-13,1465853760,1,28194,Neutral
GOOGL,2016-06-13,1465853520,0,7205,Neutral
GOOGL,2016-06-13,1465853400,1,1875,Neutral
GOOGL,2016-06-13,1465853340,0,4900,Neutral
GOOGL,2016-06-13,1465853220,0,788,Neutral
GOOGL,2016-06-13,1465852980,0,767,Neutral
GOOGL,2016-06-13,1465852140,4,210,Neutral
GOOGL,2016-06-13,1465852080,4,91,Neutral
GOOGL,2016-06-13,1465852020,0,3699,Neutral
GOOGL,2016-06-13,1465851840,0,806,Negative
GOOGL,2016-06-13,1465851780,4,2140,Neutral
GOOGL,2016-06-13,1465851600,0,6015,Neutral
GOOGL,2016-06-13,1465851540,4,8165,Neutral
GOOGL,2016-06-13,1465851120,0,638,Neutral
GOOGL,2016-06-13,1465850520,0,806,Negative
GOOGL,2016-06-13,1465850280,0,788,Neutral
GOOGL,2016-06-13,1465850280,0,638,Neutral
GOOGL,2016-06-13,1465850280,0,767,Neutral
GOOGL,2016-06-13,1465850280,0,788,Neutral
GOOGL,2016-06-13,1465850160,0,73,Neutral
GOOGL,2016-06-13,1465849800,0,1875,Neutral
GOOGL,2016-06-13,1465849500,0,638,Neutral
GOOGL,2016-06-13,1465848780,1,67,Neutral
GOOGL,2016-06-13,1465848360,0,19,Negative
GOOGL,2016-06-13,1465848300,0,167,Neutral
GOOGL,2016-06-13,1465848300,0,767,Positive
GOOGL,2016-06-13,1465848300,0,946,Neutral
GOOGL,2016-06-13,1465848300,0,541,Neutral
GOOGL,2016-06-13,1465848180,0,58,Neutral
GOOGL,2016-06-13,1465848120,0,301,Neutral
GOOGL,2016-06-13,1465848000,0,4414,Neutral
GOOGL,2016-06-13,1465848000,1,19423,Neutral
GOOGL,2016-06-13,1465847820,26,4244,Neutral
GOOGL,2016-06-13,1465847520,1,7311,Neutral
GOOGL,2016-06-13,1465847460,2,26,Neutral
GOOGL,2016-06-13,1465847340,1,3035,Neutral
GOOGL,2016-06-13,1465847340,2,4588,Neutral
GOOGL,2016-06-13,1465847280,3,1926,Neutral
GOOGL,2016-06-13,1465846920,2,7205,Neutral
GOOGL,2016-06-13,1465846080,2,8609,Neutral
GOOGL,2016-06-13,1465846080,0,1008,Neutral
GOOGL,2016-06-13,1465845960,0,609,Neutral
GOOGL,2016-06-13,1465845780,0,1564,Negative
GOOGL,2016-06-13,1465845720,0,4588,Neutral
GOOGL,2016-06-13,1465845600,0,237,Negative
GOOGL,2016-06-13,1465845480,0,7531,Neutral
GOOGL,2016-06-13,1465845240,0,21182,Neutral
GOOGL,2016-06-13,1465845120,0,2226,Neutral
GOOGL,2016-06-13,1465844760,0,79,Neutral
