AAPL,2016-06-15,0,34
AAPL,2016-06-15,0,824
AAPL,2016-06-15,205,71
AAPL,2016-06-15,0,810
AAPL,2016-06-15,205,301
AAPL,2016-06-15,0,1204
AAPL,2016-06-15,0,2453
AAPL,2016-06-15,0,5753
AAPL,2016-06-15,192,316
AAPL,2016-06-15,0,806
AAPL,2016-06-15,1,397
AAPL,2016-06-15,1,397
AAPL,2016-06-15,0,10
AAPL,2016-06-15,1,1886
AAPL,2016-06-15,0,4864
AAPL,2016-06-15,1,1886
AAPL,2016-06-15,0,5172
AAPL,2016-06-15,191,532
AAPL,2016-06-15,191,7
AAPL,2016-06-15,3,8770
AAPL,2016-06-15,5,936
AAPL,2016-06-15,1,511
AAPL,2016-06-15,1,713
AAPL,2016-06-15,2,3067
AAPL,2016-06-15,2,806
AAPL,2016-06-15,1,878
AAPL,2016-06-15,5,106
AAPL,2016-06-15,1,967
AAPL,2016-06-15,5,563
AAPL,2016-06-15,5,1432
AAPL,2016-06-15,0,808
AAPL,2016-06-15,2,5753
AAPL,2016-06-15,0,4862
AAPL,2016-06-15,2,4862
AAPL,2016-06-15,3,192
AAPL,2016-06-15,2,4862
AAPL,2016-06-15,5,13735
AAPL,2016-06-15,2,1198
AAPL,2016-06-15,2,1198
AAPL,2016-06-15,1,1198
AAPL,2016-06-15,1,1198
AAPL,2016-06-15,2,1198
AAPL,2016-06-15,1,85
AAPL,2016-06-15,1,8551
AAPL,2016-06-15,1,21059
AAPL,2016-06-15,1,9945
AAPL,2016-06-15,1,28145
AAPL,2016-06-15,5,6458
AAPL,2016-06-15,191,154
AAPL,2016-06-15,191,160
AAPL,2016-06-15,0,466
AAPL,2016-06-15,191,2
AAPL,2016-06-15,0,291
AAPL,2016-06-15,10,17
AAPL,2016-06-15,191,21
AAPL,2016-06-15,0,5385
AAPL,2016-06-15,191,11
AAPL,2016-06-15,191,1
AAPL,2016-06-15,1,2225
AAPL,2016-06-15,2,122
AAPL,2016-06-15,1,116
AAPL,2016-06-15,0,771
AAPL,2016-06-15,0,771
AAPL,2016-06-15,1,1263
AAPL,2016-06-15,24,120
AAPL,2016-06-15,0,18369
AAPL,2016-06-15,191,79
AAPL,2016-06-15,191,74
AAPL,2016-06-15,0,949
AAPL,2016-06-15,2,1171
AAPL,2016-06-15,2,77
AAPL,2016-06-15,191,3
AAPL,2016-06-15,1,5007
AAPL,2016-06-15,1,377
AAPL,2016-06-15,2,3928
AAPL,2016-06-15,2,3812
AAPL,2016-06-15,191,12
AAPL,2016-06-15,2,147
AAPL,2016-06-15,191,3
AAPL,2016-06-15,191,81
AAPL,2016-06-15,1,1198
AAPL,2016-06-15,191,1406
AAPL,2016-06-15,0,58
AAPL,2016-06-15,191,12
AAPL,2016-06-15,0,420
AAPL,2016-06-15,0,287
AAPL,2016-06-15,5,28145
AAPL,2016-06-15,0,287
AAPL,2016-06-15,0,89
AAPL,2016-06-15,1,215
AAPL,2016-06-15,191,14
AAPL,2016-06-15,24,1234
AAPL,2016-06-15,0,2225
AAPL,2016-06-15,191,4
AAPL,2016-06-15,0,70
AAPL,2016-06-15,191,4
AAPL,2016-06-15,0,136
AAPL,2016-06-15,0,136
AAPL,2016-06-15,191,2455
AAPL,2016-06-15,191,24
AAPL,2016-06-15,0,38
AAPL,2016-06-15,191,103
AAPL,2016-06-15,0,10654
AAPL,2016-06-15,0,116
AAPL,2016-06-15,191,17
AAPL,2016-06-15,5,4588
AAPL,2016-06-15,0,26
AAPL,2016-06-15,0,58
AAPL,2016-06-15,0,2242
AAPL,2016-06-15,5,639
AAPL,2016-06-15,191,22
AAPL,2016-06-15,1,91
AAPL,2016-06-15,2,136
AAPL,2016-06-15,140,80
AAPL,2016-06-15,1,1198
AAPL,2016-06-15,1,1198
AAPL,2016-06-15,1,53
AAPL,2016-06-15,5,967
AAPL,2016-06-15,0,21
AAPL,2016-06-15,5,1964
AAPL,2016-06-15,191,244
AAPL,2016-06-15,0,30
AAPL,2016-06-15,1,28145
AAPL,2016-06-15,1,28145
AAPL,2016-06-15,2,28145
AAPL,2016-06-15,191,2
AAPL,2016-06-15,0,4752
AAPL,2016-06-15,0,60
AAPL,2016-06-15,0,376
AAPL,2016-06-15,0,8
AAPL,2016-06-15,0,899
AAPL,2016-06-15,1,591
AAPL,2016-06-15,1,376
AAPL,2016-06-15,2,49
AAPL,2016-06-15,0,86
AAPL,2016-06-15,1,1116
AAPL,2016-06-15,0,2767
AAPL,2016-06-15,2,241
AAPL,2016-06-15,1,129
AAPL,2016-06-15,0,210
AAPL,2016-06-15,0,868
AAPL,2016-06-15,0,2956
AAPL,2016-06-15,1,2062
AAPL,2016-06-15,0,2108
AAPL,2016-06-15,191,66
AAPL,2016-06-15,0,774
AAPL,2016-06-15,8,116
AAPL,2016-06-15,191,11
AAPL,2016-06-15,1,192
AAPL,2016-06-15,1,114
AAPL,2016-06-15,1,1198
AAPL,2016-06-15,1,1198
AAPL,2016-06-15,1,1198
AAPL,2016-06-15,1,28145
AAPL,2016-06-15,0,721
AAPL,2016-06-15,1,34281
AAPL,2016-06-15,191,1060
AAPL,2016-06-15,1,1890
AAPL,2016-06-15,5,497
AAPL,2016-06-15,0,1590
AAPL,2016-06-15,0,1031
AAPL,2016-06-15,0,1073
AAPL,2016-06-15,0,6362
AAPL,2016-06-15,0,1607
AAPL,2016-06-15,191,121
AAPL,2016-06-15,0,3698
AAPL,2016-06-15,25,1651
AAPL,2016-06-15,0,291
AAPL,2016-06-15,2,210
AAPL,2016-06-15,0,77
AAPL,2016-06-15,0,60
AAPL,2016-06-15,1,289
AAPL,2016-06-15,2,289
AAPL,2016-06-15,0,1067
AAPL,2016-06-15,1,289
AAPL,2016-06-15,1,289
AAPL,2016-06-15,0,56
AAPL,2016-06-15,0,10
AAPL,2016-06-15,1,289
AAPL,2016-06-15,25,242
AAPL,2016-06-15,44,64
AAPL,2016-06-15,1,1520
AAPL,2016-06-15,25,283
AAPL,2016-06-15,0,8
AAPL,2016-06-15,1,1171
AAPL,2016-06-15,1,1171
AAPL,2016-06-15,191,5
AAPL,2016-06-15,2,28145
AAPL,2016-06-15,4,28145
AAPL,2016-06-15,2,28145
AAPL,2016-06-15,1,2225
AAPL,2016-06-15,2,1198
AAPL,2016-06-15,4,1198
AAPL,2016-06-15,2,1198
AAPL,2016-06-15,0,413
AAPL,2016-06-15,0,771
AAPL,2016-06-15,0,5753
AAPL,2016-06-15,4,6393
AAPL,2016-06-15,2,129
AAPL,2016-06-15,4,525
AAPL,2016-06-15,191,252
AAPL,2016-06-15,0,64
AAPL,2016-06-15,2,911
AAPL,2016-06-15,2,1520
AAPL,2016-06-15,0,437
AAPL,2016-06-15,191,133
AAPL,2016-06-15,191,22
AAPL,2016-06-15,191,95
AAPL,2016-06-15,1,434
AAPL,2016-06-15,191,3296
AAPL,2016-06-15,191,49
AAPL,2016-06-15,0,355
AAPL,2016-06-15,191,5
AAPL,2016-06-15,191,4
AAPL,2016-06-15,191,1751
AAPL,2016-06-15,1,67
AAPL,2016-06-15,1,67
AAPL,2016-06-15,2,67
AAPL,2016-06-15,1,67
AAPL,2016-06-15,140,4244
AAPL,2016-06-15,191,17
AAPL,2016-06-15,2,1520
AAPL,2016-06-15,44,32
AAPL,2016-06-15,4,413
AAPL,2016-06-15,2,3067
AAPL,2016-06-15,2,1198
AAPL,2016-06-15,2,1198
AAPL,2016-06-15,1,1198
AAPL,2016-06-15,2,1198
AAPL,2016-06-15,1,413
AAPL,2016-06-15,140,351
AAPL,2016-06-15,1,2453
AAPL,2016-06-15,0,3067
AAPL,2016-06-15,191,28
AAPL,2016-06-15,0,117
AAPL,2016-06-15,1,878
AAPL,2016-06-15,191,24
AAPL,2016-06-15,191,1115
AAPL,2016-06-15,1,591
AAPL,2016-06-15,0,46
AAPL,2016-06-15,0,868
AAPL,2016-06-15,8,46
AAPL,2016-06-15,0,7442
AAPL,2016-06-15,191,232
AAPL,2016-06-15,0,88
AAPL,2016-06-15,0,1150
AAPL,2016-06-15,0,413
AAPL,2016-06-15,0,60
AAPL,2016-06-15,0,1150
AAPL,2016-06-15,1,413
AAPL,2016-06-15,0,413
AAPL,2016-06-15,191,256
AAPL,2016-06-15,191,86
AAPL,2016-06-15,191,290
AAPL,2016-06-15,1,878
AAPL,2016-06-15,0,21
AAPL,2016-06-15,0,846
AAPL,2016-06-15,1,1025
AAPL,2016-06-15,2,68
AAPL,2016-06-15,191,216
AAPL,2016-06-15,191,376
AAPL,2016-06-15,0,413
AAPL,2016-06-15,2,1520
AAPL,2016-06-15,2,413
AAPL,2016-06-15,3,649
AAPL,2016-06-15,1,256
AAPL,2016-06-15,2,26658
AAPL,2016-06-15,1,1198
AAPL,2016-06-15,4,1198
AAPL,2016-06-15,1,1198
AAPL,2016-06-15,1,1198
AAPL,2016-06-15,3,1187
AAPL,2016-06-15,1,67
AAPL,2016-06-15,1,67
AAPL,2016-06-15,191,540
AAPL,2016-06-15,3,67
AAPL,2016-06-15,1,67
AAPL,2016-06-15,1,67
AAPL,2016-06-15,1,67
AAPL,2016-06-15,1,67
AAPL,2016-06-15,1,67
AAPL,2016-06-15,0,1525
AAPL,2016-06-15,1,28145
AAPL,2016-06-15,4,28145
AAPL,2016-06-15,191,94
AAPL,2016-06-15,191,612
AAPL,2016-06-15,191,22
AAPL,2016-06-15,191,70
AAPL,2016-06-15,191,58
AAPL,2016-06-15,0,808
AAPL,2016-06-15,191,4121
AAPL,2016-06-15,0,85
AAPL,2016-06-15,191,18
AAPL,2016-06-15,4,761
AAPL,2016-06-15,1,1520
AAPL,2016-06-15,0,73
AAPL,2016-06-15,1,95
AAPL,2016-06-15,191,118
AAPL,2016-06-15,0,
AAPL,2016-06-15,191,89
AAPL,2016-06-15,191,5
AAPL,2016-06-15,191,217
AAPL,2016-06-15,191,16
AAPL,2016-06-15,191,105
AAPL,2016-06-15,0,3873
AAPL,2016-06-15,191,51
AAPL,2016-06-15,191,16
AAPL,2016-06-15,191,527
AAPL,2016-06-15,0,73
AAPL,2016-06-15,191,3758
AAPL,2016-06-15,0,4617
AAPL,2016-06-15,0,448
AAPL,2016-06-15,191,22
AAPL,2016-06-15,1,2163
AAPL,2016-06-15,191,5
AAPL,2016-06-15,44,395
AAPL,2016-06-15,0,230
AAPL,2016-06-15,191,210
AAPL,2016-06-15,0,22
AAPL,2016-06-15,191,278
AAPL,2016-06-15,0,1520
AAPL,2016-06-15,191,22
AAPL,2016-06-15,1,455
AAPL,2016-06-15,0,11956
AAPL,2016-06-15,191,238
AAPL,2016-06-15,4,2140
AAPL,2016-06-15,10,60
AAPL,2016-06-15,191,111
AAPL,2016-06-15,1,767
AAPL,2016-06-15,191,212
AAPL,2016-06-15,4,8164
AAPL,2016-06-15,2,28145
AAPL,2016-06-15,10,28145
AAPL,2016-06-15,191,31
AAPL,2016-06-15,1,154
AAPL,2016-06-15,191,12
AAPL,2016-06-15,1,805
AAPL,2016-06-15,10,90
AAPL,2016-06-15,2,1198
AAPL,2016-06-15,10,1198
AAPL,2016-06-15,191,175
AAPL,2016-06-15,191,3
AAPL,2016-06-15,3,979
AAPL,2016-06-15,1,967
AAPL,2016-06-15,3,967
AAPL,2016-06-15,3,878
AAPL,2016-06-15,0,1675
AAPL,2016-06-15,0,671
AAPL,2016-06-15,191,225
AAPL,2016-06-15,3,1431
AAPL,2016-06-15,1,1431
AAPL,2016-06-15,2,553
AAPL,2016-06-15,191,103
AAPL,2016-06-15,191,13
AAPL,2016-06-15,0,591
AAPL,2016-06-15,191,315
AAPL,2016-06-15,0,354
AAPL,2016-06-15,191,16
AAPL,2016-06-15,191,8
AAPL,2016-06-15,191,6
AAPL,2016-06-15,191,150
AAPL,2016-06-15,3,95
AAPL,2016-06-15,0,105
AAPL,2016-06-15,191,14
AAPL,2016-06-15,25,62
AAPL,2016-06-15,0,276
AAPL,2016-06-15,44,62
AAPL,2016-06-15,0,142
AAPL,2016-06-15,0,5385
AAPL,2016-06-15,0,437
AAPL,2016-06-15,191,64
AAPL,2016-06-15,0,294
AAPL,2016-06-15,0,361
AAPL,2016-06-15,191,201
AAPL,2016-06-15,191,133
AAPL,2016-06-15,191,186
AAPL,2016-06-15,0,21
AAPL,2016-06-15,0,11588
AAPL,2016-06-15,54,4266
AAPL,2016-06-15,3,281
AAPL,2016-06-15,10,2140
AAPL,2016-06-15,10,45
AAPL,2016-06-15,5,269
AAPL,2016-06-15,10,62
AAPL,2016-06-15,2,457
AAPL,2016-06-15,10,104
AAPL,2016-06-15,0,347
AAPL,2016-06-15,10,708
AAPL,2016-06-15,5,228
AAPL,2016-06-15,10,619256
AAPL,2016-06-15,5,349483
AAPL,2016-06-15,191,113
AAPL,2016-06-15,0,89
AAPL,2016-06-15,25,70
AAPL,2016-06-15,0,1520
AAPL,2016-06-15,1,3390
AAPL,2016-06-15,1,1198
AAPL,2016-06-15,1,1198
AAPL,2016-06-15,1,1198
AAPL,2016-06-15,1,3028
AAPL,2016-06-15,0,80
AAPL,2016-06-15,0,1798
AAPL,2016-06-15,53,342
AAPL,2016-06-15,120,189
AAPL,2016-06-15,44,72
AAPL,2016-06-15,140,121
AAPL,2016-06-15,0,1622
AAPL,2016-06-15,0,21
AAPL,2016-06-15,44,49
AAPL,2016-06-15,0,437
AAPL,2016-06-15,3,13039
AAPL,2016-06-15,0,262
AAPL,2016-06-15,0,99
AAPL,2016-06-15,44,732
AAPL,2016-06-15,0,2645
AAPL,2016-06-15,0,2252
AAPL,2016-06-15,0,5753
AAPL,2016-06-14,25,60
AAPL,2016-06-14,0,71
AAPL,2016-06-14,25,3021
AAPL,2016-06-14,0,852
AAPL,2016-06-14,25,215
AAPL,2016-06-14,0,108
AAPL,2016-06-14,1,108
AAPL,2016-06-14,1,108
AAPL,2016-06-14,1,108
AAPL,2016-06-14,2,1198
AAPL,2016-06-14,25,1198
AAPL,2016-06-14,44,120
AAPL,2016-06-14,9,991
AAPL,2016-06-14,25,991
AAPL,2016-06-14,44,630
AAPL,2016-06-14,3,52
AAPL,2016-06-14,0,2920
AAPL,2016-06-14,44,23
AAPL,2016-06-14,0,696
AAPL,2016-06-14,44,28145
AAPL,2016-06-14,25,28145
AAPL,2016-06-14,0,696
AAPL,2016-06-14,0,1045
AAPL,2016-06-14,0,3028
AAPL,2016-06-14,0,347
AAPL,2016-06-14,191,5
AAPL,2016-06-14,0,15
AAPL,2016-06-14,0,1520
AAPL,2016-06-14,0,449
AAPL,2016-06-14,25,90
AAPL,2016-06-14,44,939
AAPL,2016-06-14,140,211
AAPL,2016-06-14,44,634
AAPL,2016-06-14,44,767
AAPL,2016-06-14,0,131
AAPL,2016-06-14,44,236
AAPL,2016-06-14,0,710
AAPL,2016-06-14,44,1465
AAPL,2016-06-14,44,156
AAPL,2016-06-14,0,3
AAPL,2016-06-14,44,14692
AAPL,2016-06-14,44,442
AAPL,2016-06-14,44,203
AAPL,2016-06-14,44,954
AAPL,2016-06-14,44,1091
AAPL,2016-06-14,0,3
AAPL,2016-06-14,44,21687
AAPL,2016-06-14,0,3
AAPL,2016-06-14,44,1012
AAPL,2016-06-14,25,442
AAPL,2016-06-14,44,431
AAPL,2016-06-14,44,138
AAPL,2016-06-14,44,495
AAPL,2016-06-14,44,864
AAPL,2016-06-14,44,291
AAPL,2016-06-14,0,665
AAPL,2016-06-14,44,277
AAPL,2016-06-14,44,9901
AAPL,2016-06-14,25,513
AAPL,2016-06-14,44,1529
AAPL,2016-06-14,44,2583
AAPL,2016-06-14,44,6
AAPL,2016-06-14,44,639
AAPL,2016-06-14,44,335166
AAPL,2016-06-14,25,2140
AAPL,2016-06-14,0,414
AAPL,2016-06-14,25,224
AAPL,2016-06-14,0,945
AAPL,2016-06-14,9,15
AAPL,2016-06-14,25,15
AAPL,2016-06-14,25,1619
AAPL,2016-06-14,25,157
AAPL,2016-06-14,25,481
AAPL,2016-06-14,0,414
AAPL,2016-06-14,25,545
AAPL,2016-06-14,25,392
AAPL,2016-06-14,0,457
AAPL,2016-06-14,0,2767
AAPL,2016-06-14,2,965
AAPL,2016-06-14,25,2020
AAPL,2016-06-14,25,164769
AAPL,2016-06-14,25,619256
AAPL,2016-06-14,0,257
AAPL,2016-06-14,0,591
AAPL,2016-06-14,0,356
AAPL,2016-06-14,0,2116
AAPL,2016-06-14,0,108
AAPL,2016-06-14,0,949
AAPL,2016-06-14,0,949
AAPL,2016-06-14,1,1155
AAPL,2016-06-14,1,8333
AAPL,2016-06-14,0,759
AAPL,2016-06-14,0,457
AAPL,2016-06-14,1,95
AAPL,2016-06-14,9,392
AAPL,2016-06-14,2,2140
AAPL,2016-06-14,0,350
AAPL,2016-06-14,2,6039
AAPL,2016-06-14,21,129
AAPL,2016-06-14,0,356
AAPL,2016-06-14,0,2116
AAPL,2016-06-14,2,10385
AAPL,2016-06-14,0,129
AAPL,2016-06-14,0,421
AAPL,2016-06-14,0,70251
AAPL,2016-06-14,9,586
AAPL,2016-06-14,140,110
AAPL,2016-06-14,9,875
AAPL,2016-06-14,9,2140
AAPL,2016-06-14,9,221
AAPL,2016-06-14,0,331
AAPL,2016-06-14,9,619256
AAPL,2016-06-14,0,601
AAPL,2016-06-14,0,1520
AAPL,2016-06-14,0,1457
AAPL,2016-06-14,0,945
AAPL,2016-06-14,0,6
AAPL,2016-06-14,0,1590
AAPL,2016-06-14,140,28
AAPL,2016-06-14,0,90
AAPL,2016-06-14,0,356
AAPL,2016-06-14,0,2116
AAPL,2016-06-14,0,1390
AAPL,2016-06-14,0,315
AAPL,2016-06-14,0,299
AAPL,2016-06-14,0,711
AAPL,2016-06-14,0,767
AAPL,2016-06-14,0,89
AAPL,2016-06-14,0,73
AAPL,2016-06-14,0,638
AAPL,2016-06-14,1,3028
AAPL,2016-06-14,0,767
AAPL,2016-06-14,0,190
AAPL,2016-06-14,0,638
AAPL,2016-06-14,0,2881
AAPL,2016-06-14,0,3698
AAPL,2016-06-14,0,12549
AAPL,2016-06-14,0,1875
AAPL,2016-06-14,0,656
AAPL,2016-06-14,0,3698
AAPL,2016-06-14,0,169
AAPL,2016-06-14,0,320
AAPL,2016-06-14,0,868
AAPL,2016-06-14,0,5863
AAPL,2016-06-14,40,1405
AAPL,2016-06-14,0,190
AAPL,2016-06-14,6,1247
AAPL,2016-06-14,0,1010
AAPL,2016-06-14,0,71
AAPL,2016-06-14,0,3125
AAPL,2016-06-14,254,5181
AAPL,2016-06-14,0,136
AAPL,2016-06-14,0,1569
AAPL,2016-06-14,1,2140
AAPL,2016-06-14,0,11714
AAPL,2016-06-14,0,59
AAPL,2016-06-14,5,3668
AAPL,2016-06-14,0,753
AAPL,2016-06-14,0,1875
AAPL,2016-06-14,0,5753
AAPL,2016-06-14,191,1198
AAPL,2016-06-14,1,10385
AAPL,2016-06-14,0,591
AAPL,2016-06-14,0,80
AAPL,2016-06-14,191,136
AAPL,2016-06-14,0,21
AAPL,2016-06-14,0,299
AAPL,2016-06-14,0,591
AAPL,2016-06-14,0,1520
AAPL,2016-06-14,11,10165
AAPL,2016-06-14,0,4271
AAPL,2016-06-14,0,82
AAPL,2016-06-14,11,221
AAPL,2016-06-14,1,971
AAPL,2016-06-14,0,190
AAPL,2016-06-14,0,233
AAPL,2016-06-14,0,215
AAPL,2016-06-14,0,1214
AAPL,2016-06-14,140,90
AAPL,2016-06-14,191,54
AAPL,2016-06-14,191,184
AAPL,2016-06-14,0,1816
AAPL,2016-06-14,0,6015
AAPL,2016-06-14,0,1875
AAPL,2016-06-14,191,142
AAPL,2016-06-14,11,771
AAPL,2016-06-14,0,90
AAPL,2016-06-14,191,36
AAPL,2016-06-14,0,103
AAPL,2016-06-14,207,58086
AAPL,2016-06-14,0,198
AAPL,2016-06-14,0,262
AAPL,2016-06-14,0,998
AAPL,2016-06-14,0,167074
AAPL,2016-06-14,0,260
AAPL,2016-06-14,2,2140
AAPL,2016-06-14,0,55
AAPL,2016-06-14,2,5760
AAPL,2016-06-14,0,772
AAPL,2016-06-14,2,10385
AAPL,2016-06-14,0,1203
AAPL,2016-06-14,0,385
AAPL,2016-06-14,0,89
AAPL,2016-06-14,1,7468
AAPL,2016-06-14,0,115
AAPL,2016-06-14,36,978
AAPL,2016-06-14,0,1875
AAPL,2016-06-14,0,352
AAPL,2016-06-14,2,445
AAPL,2016-06-14,0,3067
AAPL,2016-06-14,2,16468
AAPL,2016-06-14,0,26274
AAPL,2016-06-14,0,18
AAPL,2016-06-14,0,13914
AAPL,2016-06-14,2,1198
AAPL,2016-06-14,2,790
AAPL,2016-06-14,0,154
AAPL,2016-06-14,0,6027
AAPL,2016-06-14,0,10882
AAPL,2016-06-14,11,131
AAPL,2016-06-14,0,234
AAPL,2016-06-14,0,316
AAPL,2016-06-14,0,2662
AAPL,2016-06-14,0,1520
AAPL,2016-06-14,0,9
AAPL,2016-06-14,0,6362
AAPL,2016-06-14,0,1675
AAPL,2016-06-14,8,354
AAPL,2016-06-14,0,949
AAPL,2016-06-14,0,949
AAPL,2016-06-14,0,949
AAPL,2016-06-14,0,2225
AAPL,2016-06-14,8,297
AAPL,2016-06-14,8,300
AAPL,2016-06-14,8,399
AAPL,2016-06-14,8,287
AAPL,2016-06-14,0,771
AAPL,2016-06-14,0,1025
AAPL,2016-06-14,2,4588
AAPL,2016-06-14,2,88
AAPL,2016-06-14,20,349
AAPL,2016-06-14,20,10357
AAPL,2016-06-14,0,634
AAPL,2016-06-14,4,33
AAPL,2016-06-14,3,19423
AAPL,2016-06-14,0,38
AAPL,2016-06-14,1,19423
AAPL,2016-06-14,0,1875
AAPL,2016-06-14,0,11553
AAPL,2016-06-14,0,1073
AAPL,2016-06-14,0,1073
AAPL,2016-06-14,0,262
AAPL,2016-06-14,0,6362
AAPL,2016-06-14,0,6362
AAPL,2016-06-14,2,7204
AAPL,2016-06-14,0,3067
AAPL,2016-06-14,0,805
AAPL,2016-06-14,0,933
AAPL,2016-06-14,0,166
AAPL,2016-06-14,0,933
AAPL,2016-06-14,0,9
AAPL,2016-06-14,0,933
AAPL,2016-06-14,0,166
AAPL,2016-06-14,0,3008
AAPL,2016-06-14,8,1165
AAPL,2016-06-14,0,583
AAPL,2016-06-14,1,1263
AAPL,2016-06-14,0,4588
AAPL,2016-06-14,2,40619
AAPL,2016-06-14,0,111
AAPL,2016-06-14,0,323
AAPL,2016-06-14,0,62
AAPL,2016-06-14,0,77
AAPL,2016-06-14,0,1875
AAPL,2016-06-14,140,225
AAPL,2016-06-14,0,437
AAPL,2016-06-14,0,3067
AAPL,2016-06-14,0,110
AAPL,2016-06-14,140,767
AAPL,2016-06-14,140,331
AAPL,2016-06-14,140,135
AAPL,2016-06-14,5,9994
AAPL,2016-06-14,140,614
AAPL,2016-06-14,0,459
AAPL,2016-06-14,0,2673
AAPL,2016-06-14,24,319
AAPL,2016-06-14,0,329
AAPL,2016-06-14,1,518
AAPL,2016-06-14,0,3125
AAPL,2016-06-14,0,13914
AAPL,2016-06-14,140,288
AAPL,2016-06-14,140,297
AAPL,2016-06-14,1,7482
AAPL,2016-06-14,140,281728
AAPL,2016-06-14,0,7482
AAPL,2016-06-14,0,1532
AAPL,2016-06-14,0,788
AAPL,2016-06-14,0,441
AAPL,2016-06-14,0,256
AAPL,2016-06-14,0,329
AAPL,2016-06-14,0,478
AAPL,2016-06-14,0,925
AAPL,2016-06-14,0,190
AAPL,2016-06-14,8,767
AAPL,2016-06-14,1,773
AAPL,2016-06-14,0,58
AAPL,2016-06-14,0,110
AAPL,2016-06-14,3,1198
AAPL,2016-06-14,2,1198
AAPL,2016-06-14,0,82
AAPL,2016-06-14,24,44
AAPL,2016-06-14,0,7204
AAPL,2016-06-14,1,42
AAPL,2016-06-14,140,657
AAPL,2016-06-14,3,972
AAPL,2016-06-14,0,62
AAPL,2016-06-14,0,540
AAPL,2016-06-14,2,983
AAPL,2016-06-14,0,1875
AAPL,2016-06-14,2,148
AAPL,2016-06-14,0,535
AAPL,2016-06-14,0,863
AAPL,2016-06-14,1,540
AAPL,2016-06-14,2,2140
AAPL,2016-06-14,1,4588
AAPL,2016-06-14,0,805
AAPL,2016-06-14,2,8164
AAPL,2016-06-14,2,347
AAPL,2016-06-14,0,1174
AAPL,2016-06-14,0,949
AAPL,2016-06-07,0,32
AAPL,2016-06-07,0,43
AAPL,2016-06-07,0,76
AAPL,2016-06-07,0,37
AAPL,2016-06-07,1,8121
AAPL,2016-06-07,0,76
