created,text,retweet_count,followers
2017-10-30T14:16:37.000Z,Harman Kardon Invoke review: Cortana isnt too comfortable in the home yet #Microsoft $MSFT https://t.co/Wep4kH21gY https://t.co/5skBYFXaII,0,2205
2017-10-30T14:25:04.000Z,"$MSFT $CVX:

Chevron, Microsoft Agree to Azure Partnership: LIVE MARKETS BLOG:

https://t.co/UVIKIrjHck",0,883
2017-10-30T14:25:18.000Z,"$INTC $FB $TTWO $AMZN $MSFT $ISRG $OSTK time ta get really stupid, lets buy sum bubblez at thu top here on 2 sharez monday style! 🐷",0,810
2017-10-30T14:34:01.000Z,Chevron Teams Up with Microsoft to Fuel Digital Renovation from the Reservoir to the Retail Pump $CVX $MSFT https://t.co/v1eqo4qNb0,0,4072
2017-10-30T14:35:06.000Z,"Chevron, Microsoft Agree to Azure Partnership: LIVE MARKETS BLOG $MSFT https://t.co/8DXa6ZYLTx https://t.co/oueFA4PbGe",0,54
2017-10-30T14:36:33.000Z,"Vetr users have downgraded Microsoft Corporation to a SELL Rating (2.5 stars), giving $MSFT a target price of $78.90 https://t.co/09xxRyz6RT",0,222
2017-10-30T14:40:09.000Z,#MSFT integrated WindowsHello into an #IoT connected refrigerator. Nuts...meaning awesome! #IoTinActionMS,0,4350
2017-10-30T14:47:49.000Z,"Microsoft's Bold Plan to Bring PWAs to Windows 10

https://t.co/jEimDNI6Xg

$MSFT",0,14266
2017-10-30T14:48:32.000Z,https://t.co/SpBSaY7rnB $AMD $NVDA $QCOM $AMZN $GOOG $INTC $MSFT $GOOGL,0,105064
2017-10-30T14:48:33.000Z,https://t.co/SZrGUeK2Qy $AMD $NVDA $QCOM $AMZN $GOOG $INTC $MSFT $GOOGL,0,8516
2017-10-30T14:49:49.000Z,$MSFT Unusual options activity. 57K JAN 19 CALL options are being traded at a 87.50 strike price.,0,346
2017-10-30T14:51:41.000Z,RT SeekingAlpha: https://t.co/JtsdDxOn20 $AMD $NVDA $QCOM $AMZN $GOOG $INTC $MSFT $GOOGL,0,7974
2017-10-30T14:52:52.000Z,"RT SeekingAlpha ""https://t.co/HMdxabrAuk $AMD $NVDA $QCOM $AMZN $GOOG $INTC $MSFT $GOOGL""",0,17207
2017-10-30T14:52:53.000Z,Price Moves vs Expected Moves $AAPL $BABA $MU $AMZN $NVDA $FB $MSFT $T $BAC $GE $GM $AMD https://t.co/Gp1GXYVzzR https://t.co/w3OH8Nc6dC,0,394
2017-10-30T14:56:08.000Z,https://t.co/UVoAHJ4X5Q $MSFT #MICROSOFT #WINDOWS $GE,0,105064
2017-10-30T14:56:21.000Z,RT SeekingAlpha: https://t.co/OuIxQLNOQN $MSFT #MICROSOFT #WINDOWS $GE,0,7974
2017-10-30T14:57:30.000Z,"RT SeekingAlpha ""https://t.co/iGexuBGRCM $MSFT #MICROSOFT #WINDOWS $GE""",0,17207
2017-10-30T14:58:22.000Z,You receive dividends in stocks like $CVX $MSFT $INTC. Seek to enhance that income w/ option income in $DIVO ETF.… https://t.co/qXhCwx3IH0,0,321
2017-10-30T15:14:02.000Z,Microsoft has already surpassed $20 billion #cloud business goal https://t.co/43lxRekHuR #MSFT #azure https://t.co/VS55mAOopv,0,11762
2017-10-30T15:15:20.000Z,Reports say: Microsoft $MSFT patent would allow Apple to bring back iPhone headphone jack. See more: https://t.co/jaZhfCmt5D #Stocks,0,628
2017-10-30T15:23:10.000Z,Cortana Home Assistant Review https://t.co/zwTdvDDlKt #Invoke #Cortana #Assistant #Attentive #Paperclip #MSFT #Review #Skype,0,2507
2017-10-30T15:30:44.000Z,Updated $MSFT #Investor Kit now available - #QuarterlyResults #tech - Get Investment Info at https://t.co/dPzVeyZv2F,0,2702
2017-10-30T15:39:17.000Z,Veritable LP Lifted Microsoft $MSFT Stake https://t.co/BHG2QVFYpk,0,30
2017-10-30T15:39:50.000Z,$SNE Sony reports tomorrow can double over nxt months very undervalued better choice than $AAPL $MSFT $NTDOY https://t.co/jF1ihlwuNY,0,1636
2017-10-30T15:44:00.000Z,$BRK/A $MSFT Bezos Is the Rich King of a Slippery Hill via https://t.co/jURZDymPXI,0,195
2017-10-30T15:45:02.000Z,"$MSFT $CVX $FB $AAPL:

Tim Cook, Mark Zuckerberg Meet With China’s Xi Jinping: LIVE …:

https://t.co/pFbuRx4ZLF",0,1358
2017-10-30T15:47:43.000Z,Have fun!!! https://t.co/D3ALN8iamQ I'm goin to Disney World ! Thanks $MSFT,0,3008
2017-10-30T15:50:15.000Z,Dow #Stocks Performance #MSFT #CAT #JNJ #DIS #INTC #VZ #MRK #MCD #CSCO #V #PFE #MMM #JPM #UNH #PG #TRV #HD  more@ https://t.co/TvzJfd0RGT,0,987
2017-10-30T15:50:31.000Z,Dow #Stocks Trend $MSFT $CAT $INTC $MRK $DD $BA $CSCO $AAPL $IBM $MCD $JPM $DIS $UNH $V $HD $TRV $MMM $AXP $GS  @ https://t.co/TvzJfd0RGT,0,987
2017-10-30T15:50:47.000Z,S&amp;P100 #Stocks Performance $GD $AMGN $MSFT $NEE $RTN $BMY $CELG $CAT $FDX $JNJ $PCLN $MDT $DIS $AGN $INTC  more@ https://t.co/cKkr8csQUU,0,987
2017-10-30T15:51:03.000Z,S&amp;P100 #Stocks Trend $GD $MSFT $CAT $FDX $PCLN $INTC $UPS $FOXA $MRK $CMCSA $HAL $DOW $DD $T $EMR $USB $ALL  @ https://t.co/cKkr8csQUU,0,987
2017-10-30T15:55:28.000Z,Timessquare Capital Management Has Lowered Its Microsoft Corp. $MSFT Position https://t.co/j5WuqNIm4c,0,51
2017-10-30T16:00:03.000Z,https://t.co/jDfm6lsXCm $AAPL #APPLE $AMZN $GOOG $MSFT $QQQ $SPY $GOOGL,0,18325
2017-10-30T16:02:21.000Z,$MSFT Topping Tail Friday Spells End Of Bull Market... https://t.co/Xm1DNS7BA3,0,2577
2017-10-30T16:05:43.000Z,"20171030 AM Biggest trade
$ASML
$AAPL
$AMZN
$BABA
$GOOG
$FB 
$INTC
$MSFT
$QQQ https://t.co/kdZVoGBm4C",0,3633
2017-10-30T16:07:11.000Z,Morgan Stanley Analysts Give Microsoft Corporation $MSFT a $88.00 Price Target https://t.co/eHUyZfs2h2,0,1907
2017-10-30T16:08:39.000Z,Morgan Stanley Analysts Give Microsoft Corporation $MSFT a $88.00 Price Target https://t.co/44xhsx6EKT #stocks,0,2676
2017-10-30T16:10:55.000Z,"$MSFT trying hard to stay above 84, but the eventual trend is down.",0,4281
2017-10-30T16:12:44.000Z,Macquarie Analysts Give Microsoft Corporation $MSFT a $85.00 Price Target https://t.co/Z3xV0FDZmu,0,1128
2017-10-30T16:12:59.000Z,Morgan Stanley Analysts Give Microsoft Corporation $MSFT a $88.00 Price Target https://t.co/Ij2zbUwliz,0,216
2017-10-30T16:13:24.000Z,https://t.co/tq4hG0WYda $AAPL #APPLE $AMZN $FB $MSFT $GOOG $GOOGL,0,105066
2017-10-30T16:13:24.000Z,https://t.co/qIAs7ijFv1 $AAPL #APPLE $AMZN $FB $MSFT $GOOG $GOOGL,0,8516
2017-10-30T16:17:38.000Z,RT SeekingAlpha: https://t.co/bo2mUCygAK $AAPL #APPLE $AMZN $FB $MSFT $GOOG $GOOGL,0,7972
2017-10-30T16:17:54.000Z,"RT SAlphaTech ""https://t.co/fy0SvgqSgN $AAPL #APPLE $AMZN $FB $MSFT $GOOG $GOOGL""",0,8239
2017-10-30T16:18:15.000Z,Flash Is Back! $AMZN $GOOG $INTC $MSFT $CVS $FB $AET $VIX $VXX https://t.co/XUs470TKY7,0,2723
2017-10-30T16:18:18.000Z,"RT SeekingAlpha ""https://t.co/eDrub9AVCu $AAPL #APPLE $AMZN $FB $MSFT $GOOG $GOOGL""",0,17208
2017-10-30T16:20:56.000Z,"RT TopFiveTraders ""RT SAlphaTech ""https://t.co/aNC7SE4VPM $AAPL #APPLE $AMZN $FB $MSFT $GOOG $GOOGL""""",0,17208
2017-10-30T16:21:16.000Z,"$MSFT even in the face of the early drop, I feel like we will see new highs this week. #likefolio",0,14266
2017-10-30T16:22:05.000Z,Google Should Enter Customer Service #APPLE #AAPL #AMZN #FB #MSFT #GOOG #GOOGL #LongIdeas https://t.co/xrAOlgBE7L https://t.co/OuVQMoeLm7,0,2201
2017-10-30T16:25:04.000Z,"$MSFT $CVX $FB $AAPL $GOOGL:

YouTube TV Coming to Additional Streaming Platforms: LIVE …:

https://t.co/pvFK57J7Q6",0,1953
2017-10-30T16:25:06.000Z,@TFMTrades @Tony_BATtista @tastytrade @thetastyworks Earnings winner $MSFT $AKS I think I'll buy a tastytrade berets and a large mug😀today,0,437
2017-10-30T16:29:02.000Z,"$MSFT revenue growth setup:  #Cloud vs Non-cloud mix and growth.
https://t.co/0QV82yJTlH https://t.co/d9l5OFniMm",0,476
2017-10-30T16:29:05.000Z,https://t.co/bJEfrwCcgq $MSFT #MICROSOFT #WINDOWS,0,105066
2017-10-30T16:29:06.000Z,https://t.co/ZLzT1j8GLh $MSFT #MICROSOFT #WINDOWS,0,8516
2017-10-30T16:30:07.000Z,How to build connecting customer experiences for powerful engagement with #MSFT #MSDyn365 #B2B #B2C https://t.co/Mm1e0yX68o,0,339
2017-10-30T16:32:47.000Z,"RT SAlphaTech ""https://t.co/ve6lWASXLj $MSFT #MICROSOFT #WINDOWS""",0,8239
2017-10-30T16:36:48.000Z,RT SeekingAlpha: https://t.co/b7jOOdIFkM $MSFT #MICROSOFT #WINDOWS,0,7972
2017-10-30T16:38:00.000Z,"RT SeekingAlpha ""https://t.co/34CnSiobtR $MSFT #MICROSOFT #WINDOWS""",0,17207
2017-10-30T16:39:21.000Z,"Stay ahead with Nasdaq 100 news, views &amp; analysis $MSFT $AAPL $GOOG https://t.co/4fbMrvn65o https://t.co/solidiRg8G",0,850
2017-10-30T16:41:34.000Z,Route One Investment Company LP Has Decreased Position in Microsoft $MSFT as Market Value Rose ...,0,41
2017-10-30T16:41:50.000Z,2 Important Signals From Microsoft's Earnings $MSFT https://t.co/2CcItfvhBJ,0,328
2017-10-30T16:43:00.000Z,"#MSFT Training News: Hey, Data Architect! Attending PASS Summit 2017? Our Team Would Like to Meet You https://t.co/P6dkEnxOAz",0,5043
2017-10-30T16:43:26.000Z,"opened up some $MSFT 11/3 $83 puts at .29  , heads up from @MysteryMan_777",0,1284
2017-10-30T16:44:01.000Z,"I highly recommend checking this out for discovering good stocks to trade https://t.co/QSZgxp2zpn
$MSFT $MCHP $JBHT https://t.co/nsXWl6ZRQM",0,3
2017-10-30T16:45:43.000Z,Today's Most Active #Options $AAPL $GE $FB $AMD $BAC $BABA $AMZN $MSFT See the full list at https://t.co/gT09fRBUzS… https://t.co/ofIGeA5tz0,0,7058
2017-10-30T16:45:46.000Z,#Microsoft $MSFT Justin promotes inclusivity with technology as his voice: Audio Description Version https://t.co/7HqBI6vMqJ,0,83676
2017-10-30T16:47:04.000Z,$MSFT Topping Tail Friday Spells End Of Bull Market (Scutify/Minyanville) https://t.co/wO7fBBUW9e,0,58
2017-10-30T16:47:35.000Z,Why access a ticker when you could acesss a group of tickers- US Tech Giants https://t.co/kdZSg01UFl $AAPL $GOOGL $MSFT $FB,0,850
2017-10-30T16:49:32.000Z,"Alphabet $GOOG, Intel $INTC, Microsoft $MSFT all highlight Machine Learning and AI in earnings commentary 10/30/2017 - We are a research fi…",0,164
2017-10-30T16:54:11.000Z,Riding the Bull Market with Bull Call Spreads $AAPL $FB $TWTR $NFLX $BABA $MSFT $MNKD $QQQ $INTC $BAC $ZIOP $CSCO https://t.co/yvL0wAYISy,0,16571
2017-10-30T16:54:24.000Z,Microsoft $MSFT Shareholder Btr Capital Management Has Trimmed Holding by $1.30 Million as Share Value Rose ...,0,54
2017-10-30T16:54:24.000Z,Macquarie Analysts Give Microsoft Corporation $MSFT a $85.00 Price Target https://t.co/D3dvKDnOzZ,0,1489
2017-10-30T16:55:42.000Z,$MSFT $CVX Big oil thinks it's time to move to the cloud. https://t.co/20HZOtyX8u,0,697
2017-10-30T16:56:25.000Z,"$QCOM is attemting to breakout!  
https://t.co/jEhFauWRBZ #AutonomonusCar #MachineLearning $BB $AAPL $MSFT $TXN $INTC $NVDA #semiconductors Autonomous car, AI &amp; Machine Learning Robots, Mobile devices all need a secure &amp; Safe OS. BlackBerry QNX. $BB $AAPL… https://t.co/CKTl3ZblxC",0,875
2017-10-30T17:08:20.000Z,Microsoft Corporation’s $MSFT Buy Rating Reiterated at KeyCorp https://t.co/ZGzNgQZMSy,0,1629
2017-10-30T17:11:24.000Z,"Goldman Sachs Group, Inc. $The Analysts Give Microsoft Corporation $MSFT a $92.00 Price Target https://t.co/GSGmS8atwR",0,1907
2017-10-30T17:11:27.000Z,J P Morgan Chase &amp; Co Analysts Give Microsoft Corporation $MSFT a $78.00 Price Target https://t.co/NUTdFjwkNd,0,1907
2017-10-30T17:12:05.000Z,"$GOOG $GOOGL $AMZN $MSFT:

New Highs: Do Not Listen To Doom-Mongers:

https://t.co/gno5W5Jq8o",0,2020
2017-10-30T17:13:37.000Z,"Microsoft $MSFT Shareholder Perkins Coie Trust Company Increased Stake by $697,000 https://t.co/OhmpzFmwzI",0,54
2017-10-30T17:15:38.000Z,"Goldman Sachs Group, Inc. $The Analysts Give Microsoft Corporation $MSFT a $92.00 Price Target https://t.co/x3qPozNQDZ",0,215
2017-10-30T17:15:40.000Z,J P Morgan Chase &amp; Co Analysts Give Microsoft Corporation $MSFT a $78.00 Price Target https://t.co/ilUuWBV0Mc,0,215
2017-10-30T17:16:01.000Z,#Microsoft and #Chevron announce #Azure #partnership https://t.co/cMoC5OkFMM $MSFT $CVX #Technology,0,383
2017-10-30T17:16:02.000Z,#Microsoft and #Chevron announce #Azure #partnership https://t.co/EV7QPlZLQj $MSFT $CVX #Technology,0,69
2017-10-30T17:16:08.000Z,"#Microsoft Announces Death Of The Windows Phone, And May as Well Kill The Surface $MSFT https://t.co/5l5oCAZKy2 #tech",0,25360
2017-10-30T17:16:51.000Z,"Goldman Sachs Group, Inc. $The Analysts Give Microsoft Corporation $MSFT a $92.00 Price Target https://t.co/2Y1bSyY8uh",0,1907
2017-10-30T17:16:54.000Z,J P Morgan Chase &amp; Co Analysts Give Microsoft Corporation $MSFT a $78.00 Price Target https://t.co/M79GLIXWxy,0,1907
2017-10-30T17:22:09.000Z,$MSFT Topping Tail Friday Spells End Of Bull Market: This article is published in… https://t.co/IEAvqXQOnc,0,1177
2017-10-30T17:25:06.000Z,"$MSFT $CVX $FB $AAPL $GOOGL:

Sprint, T-Mobile Merger Hits Snag: LIVE MARKETS BLOG:

https://t.co/FCCZE5uRGT",0,814
2017-10-30T17:28:23.000Z,J P Morgan Chase &amp; Co Analysts Give Microsoft Corporation $MSFT a $78.00 Price Target https://t.co/rlOi0HR1jf #stocks,0,2677
2017-10-30T17:29:14.000Z,Microsoft Corporation $MSFT Stock Price Up 0% Following Analyst Upgrade https://t.co/BPwZKFEU5Y,0,1630
2017-10-30T17:40:49.000Z,Chevron Signs Cloud Deal With Microsoft $CVX $MSFT https://t.co/4UcADS9cG8,0,7566
2017-10-30T17:40:52.000Z,Chevron Signs Cloud Deal With Microsoft $CVX $MSFT https://t.co/wSLUErIXH0,0,520
2017-10-30T17:41:09.000Z,$MSFT not looking good on the 30 min imo. Cooling down but support could give https://t.co/JbI8UPyv16,0,5516
2017-10-30T17:41:23.000Z,Chevron Signs Cloud Deal With Microsoft $CVX $MSFT https://t.co/lV5Xh348dH,0,231
2017-10-30T17:42:34.000Z,"$5 billion Slack hires away a key Google shopping exec to reinforce a crucial weapon $MSFT
 https://t.co/fSasxcktKn https://t.co/r9H7yqVBhX",0,1312
2017-10-30T17:48:01.000Z,$MSFT showing  the best technicals its sector https://t.co/PbrhbzFn3H #TheRock #Klout70,0,4086
2017-10-30T17:53:37.000Z,Microsoft $MSFT PT Raised to $86 at Hilliard Lyons After Rolling Over The Model Multiple To FY ... https://t.co/G0PGeRnZso,0,3603
2017-10-30T17:55:45.000Z,"Remember when $MSFT acquired Yammer for $1.2B in 2012? 

365 Marketing made a PowerPoint slide that explains it all… https://t.co/nXChKcgqKP",0,295
2017-10-30T17:57:35.000Z,Microsoft (MSFT) PT Raised to $86 at Hilliard Lyons After Rolling Over The Model Multiple To FY 2019 $MSFT #wlst https://t.co/Py3gb6R80S,0,2202
2017-10-30T18:02:09.000Z,Jefferies Group LLC Analysts Give Microsoft Corporation $MSFT a $57.00 Price Target https://t.co/IPAsB6K3tP,0,194
2017-10-30T18:05:07.000Z,$AMD: Buy The Ugly Duckling https://t.co/XalRXuOxOl #stocks #stockmarket #investing #finance $INTC $MU $QQQ $DIA $AMZN $AAPL $MSFT $TSLA $FB,0,19222
2017-10-30T18:08:26.000Z,Jefferies Group LLC Analysts Give Microsoft Corporation $MSFT a $57.00 Price Target https://t.co/d78oBZiMU5,0,649
2017-10-30T18:09:39.000Z,Rathbone Brothers Plc Upped Microsoft Usd 0.00000625 Common Stock $MSFT Position https://t.co/uOgu5LNhve,0,51
2017-10-30T18:10:19.000Z,"Microsoft's GM of IoT &amp; AI solutions Rashmi Misra shares $MSFT view

#IoTinActionMS https://t.co/yPklLtGYFY",0,10984
2017-10-30T18:16:10.000Z,Closed $MSFT puts https://t.co/aM1fyQrsnW,0,1283
2017-10-30T18:23:51.000Z,Microsoft cancels premium Outlook service to bundle features into Office 365 https://t.co/YK0wbaTj2M $MSFT,0,30151
2017-10-30T18:23:51.000Z,Microsoft cancels premium Outlook service to bundle features into Office 365 https://t.co/CPfshEBi9t $MSFT,0,8518
2017-10-30T18:23:52.000Z,Microsoft cancels premium Outlook service to bundle features into Office 365 https://t.co/h3bXzaKRBR $MSFT,0,1236
2017-10-30T18:25:13.000Z,Microsoft cancels premium Outlook service to bundle features into Office 365 https://t.co/Uuv2uPorI7 $MSFT #sitifatimah #malaysia #financi…,0,313
2017-10-30T18:29:45.000Z,Is market 2 sensitive 2 corporate performance? $AAPL $GOOG $GOOGL $MSFT $AMZN $FB $BABA $JNJ $BAC $WFC $WMT $SPY $FB https://t.co/EUwUeGZafq,0,16531
2017-10-30T18:35:04.000Z,"$MSFT $CVX $FB $AAPL $GOOGL:

Amazon Studios Relocates to Culver Studios: LIVE MARKETS BLOG:

https://t.co/x8je1MFCx0",0,814
2017-10-30T18:43:29.000Z,Discover how government agencies are partnering with #MSFT to approach Digital Transformation of Tax Administration. https://t.co/kT0GEw64J4,0,59396
2017-10-30T18:43:32.000Z,There’s a reason $MSFT fits into our $COWZ fund. Sean O’Hara explains this and more on CNBC @PowerLunch: https://t.co/aFYXSWM6hn,0,388
2017-10-30T18:45:15.000Z,"I really recommend everyone check this out for finding good stocks to trade https://t.co/VHyrLB4XmR
$MDLZ $MSFT… https://t.co/hsvJmHMRTm",0,3
2017-10-30T18:46:17.000Z,Microsoft_Gov: Discover how government agencies are partnering with #MSFT to approach Digital Transformation of Tax Administration. …,0,1291
2017-10-30T18:48:55.000Z,The Compound Effect by Darren Hardy: https://t.co/czGhVZckbQ #investing #compunding $SPY $AAPL $MSFT $GE $KO $MSFT $AMZN,0,908
2017-10-30T19:00:57.000Z,#Microsoft $MSFT Justin promotes inclusivity with #technology as his voice: Audio Description Version https://t.co/qU0ADprmPx #Accessibility,0,108753
2017-10-30T19:04:24.000Z,The #Nasdaq Soars On Great Earnings From 4 Big Tech Names $AAPL $GOOGL $MSFT $NFLX $AMZN $NDX https://t.co/eWo2z2kQNq,0,2725
2017-10-30T19:05:07.000Z,"$MSFT $BA $INTC:

Jim Cramer Calls this ‘A Classic Year’ for Picking Stocks:

https://t.co/3E8mlM6Lud",0,1358
2017-10-30T19:11:23.000Z,Nice move on $MAT #chart today!  #stocks #investing #investments #investors $AAPL $AMZN $BABA $MSFT $WMT $TGT $DG… https://t.co/tZf7JgXXVV,0,377
2017-10-30T19:20:08.000Z,$MSFT sell off before the eod.,0,4281
2017-10-30T20:54:34.000Z,"RT StakepoolCom ""RT jjjinvesting: https://t.co/sZyfTeW9jf $AAPL $AMZN $GOOG $MSFT $QQQ $SPY $GOOGL""",0,8240
2017-10-30T20:59:07.000Z,$DJIA $SPX $QQQ $BABA $MSFT $AMZN $AAPL $GOOG $FB $NFLX $BTC.X $USDCAD $EURUSD $USDJPY $GBPUSD $USDCNY: Trade Humor! https://t.co/VJrExh2lL6,0,26
2017-10-30T21:00:03.000Z,Need more storage on One Drive! #MSFT #Microsoft  https://t.co/funskmtLfl,0,2283
2017-10-30T21:00:32.000Z,$MSFT has a typical pre-earnings setup by Pro Traders. StockCharts chart with thanks. More about Pro Traders here… https://t.co/CqZn7w3bZ6,0,1843
2017-10-30T21:12:40.000Z,"Hbk Sorce Advisory Has Lowered Its Holding in Microsoft $MSFT by $302,328 https://t.co/Hg0KIOSl0l",0,41
2017-10-30T21:13:45.000Z,$MSFT https://t.co/ldzCCMUN0w,0,6141
2017-10-30T21:31:57.000Z,"$MSFT $CVX &gt;&gt;#Microsoft inks seven-year cloud deal with #Chevron in win for Azure
https://t.co/DqCl4vHnss #oott",0,24711
2017-10-30T21:33:10.000Z,"I highly recommend trying this out for discovering good stocks to trade https://t.co/UP68vP6gpX
$MDXG $MSFT $MAT https://t.co/A8zgTAe2Vb",0,2
2017-10-30T21:39:13.000Z,FAANG Stocks Take a Bite Out of the Bears https://t.co/EdmX4VZA7Q via @barronsonline $AMZN $MSFT $FB $NVDA,0,4054
2017-10-30T21:44:28.000Z,Microsoft Corporation’s $MSFT “Overweight” Rating Reiterated at Barclays PLC https://t.co/mGgfxTxme8,0,1490
2017-10-30T21:44:47.000Z,"CTIA CyberSecurity Qualcomm presentation is all about what BlackBerry has to offer. None can match. $BB $AAPL $MSFT
https://t.co/2QmNUfCWTu",0,113
2017-10-30T21:45:20.000Z,"Jacobus Wealth Management Raised By $312,800 Its Microsoft $MSFT Stake https://t.co/cbRzzA7JIt",0,53
2017-10-30T21:50:17.000Z,"$MSFT BTO $85 Calls Nov24 on the dip. Looking for a doble,",0,228
2017-10-30T22:12:35.000Z,Price Moves vs Expected Moves $MU $SNAP $FB $NVDA $JD $MSFT $INTC $CSCO $T $TWTR $AMD $S https://t.co/Gp1GXYVzzR https://t.co/EsWEGtEWbU,0,394
2017-10-30T22:15:28.000Z,#Microsoft $MSFT Microsoft cans https://t.co/RqrkIS7eKQ Premium as it rolls its features into Office 365 https://t.co/fZJTrXZ2wP,0,83544
2017-10-30T22:28:10.000Z,"Alibaba's Cloud business is ""about to take off"" 🇨🇳☁️☁️🖥️💻☁️☁️🚀 $BABA $AMZN $GOOG $MSFT https://t.co/1Qpz87oad6",0,2764
2017-10-30T22:32:16.000Z,https://t.co/HwHSIyjihW &lt;-- Exciting new @profitly guru! This guy is goina be huge! $VLTC $VGGL $AMZN $MSFT,0,56
2017-10-30T22:35:05.000Z,The Pulse: Issue 3 Enjoy! $SPY $QQQ $AMZN $GRUB $TSLA $AAPL $SHOP $MSFT $INTC https://t.co/BUCtIZ9kZg https://t.co/K5x4OsPGIY,0,1915
2017-10-30T22:35:57.000Z,Delivering a faster and more responsive https://t.co/w8LHIP56Bt https://t.co/NAddtKlcPA #microsoft #MSFT,0,2061
