Id,Company,Date,UnixTS,Retweets,Followers,Sentiments,Open,Close
29105,GOOGL,2016-03-29,0.8886764705882353,0.03222222222222222,0.022835426893079474,-0.6,753.679993,765.8900150000001
29106,GOOGL,2016-03-29,0.8813235294117647,0.01,0.010872639146127573,0.1,753.679993,765.8900150000001
29107,GOOGL,2016-03-29,0.8739705882352942,0.01,0.011432057245127986,0.1,753.679993,765.8900150000001
29108,GOOGL,2016-03-29,0.8611029411764706,0.07666666666666666,0.013650485127640895,0.1,753.679993,765.8900150000001
29109,GOOGL,2016-03-29,0.8500735294117647,0.01,0.010102858606577775,0.1,753.679993,765.8900150000001
29110,GOOGL,2016-03-29,0.8482352941176471,0.01,0.010149310880516125,0.1,753.679993,765.8900150000001
29111,GOOGL,2016-03-29,0.8482352941176471,0.01,0.010463859135470094,-0.6,753.679993,765.8900150000001
29112,GOOGL,2016-03-29,0.8408823529411765,0.01,0.01009025013222308,0.1,753.679993,765.8900150000001
29113,GOOGL,2016-03-29,0.8408823529411765,0.01,0.011428075621647556,0.1,753.679993,765.8900150000001
29114,GOOGL,2016-03-29,0.8372058823529411,0.16555555555555557,0.01010219500266437,0.6,753.679993,765.8900150000001
29115,GOOGL,2016-03-29,0.8353676470588235,0.05444444444444445,0.010447932641548374,0.1,753.679993,765.8900150000001
29116,GOOGL,2016-03-29,0.8298529411764706,0.01,0.01048841248026608,0.1,753.679993,765.8900150000001
29117,GOOGL,2016-03-29,0.8225,0.05444444444444445,0.021342981691831634,0.1,753.679993,765.8900150000001
29118,GOOGL,2016-03-29,0.8188235294117647,0.01,0.010165237374437844,0.1,753.679993,765.8900150000001
29119,GOOGL,2016-03-29,0.7949264705882353,0.01,0.01011812149658609,0.1,753.679993,765.8900150000001
29120,GOOGL,2016-03-29,0.7930882352941176,0.01,0.010574017385095323,0.1,753.679993,765.8900150000001
29121,GOOGL,2016-03-29,0.7710294117647059,0.01,0.010574017385095323,0.1,753.679993,765.8900150000001
29122,GOOGL,2016-03-29,0.7636764705882353,0.05444444444444445,0.010773098559116822,-0.6,753.679993,765.8900150000001
29123,GOOGL,2016-03-29,0.76,0.01,0.010637059756868798,0.1,753.679993,765.8900150000001
29124,GOOGL,2016-03-29,0.76,0.01,0.010637059756868798,0.1,753.679993,765.8900150000001
29125,GOOGL,2016-03-29,0.7563235294117647,0.01,0.014032057377848768,0.1,753.679993,765.8900150000001
29126,GOOGL,2016-03-29,0.7563235294117647,0.01,0.014032057377848768,0.1,753.679993,765.8900150000001
29127,GOOGL,2016-03-29,0.7563235294117647,0.03222222222222222,0.01239361931565183,0.1,753.679993,765.8900150000001
29128,GOOGL,2016-03-29,0.7434558823529411,0.01,0.011420112374686696,0.1,753.679993,765.8900150000001
29129,GOOGL,2016-03-29,0.7434558823529411,0.01,0.011420112374686696,0.1,753.679993,765.8900150000001
29130,GOOGL,2016-03-29,0.7434558823529411,0.01,0.011420112374686696,0.1,753.679993,765.8900150000001
29131,GOOGL,2016-03-29,0.7397794117647059,0.01,0.010746554402580624,0.1,753.679993,765.8900150000001
29132,GOOGL,2016-03-29,0.7397794117647059,0.01,0.010562072514654033,0.1,753.679993,765.8900150000001
29133,GOOGL,2016-03-29,0.7397794117647059,0.16555555555555557,0.010577999008575754,0.6,753.679993,765.8900150000001
29134,GOOGL,2016-03-29,0.7379411764705882,0.01,0.010445278225894753,0.6,753.679993,765.8900150000001
29135,GOOGL,2016-03-29,0.7379411764705882,0.01,0.010059060748293045,0.1,753.679993,765.8900150000001
29136,GOOGL,2016-03-29,0.7324264705882353,0.01,0.01018050026444616,0.1,753.679993,765.8900150000001
29137,GOOGL,2016-03-29,0.7158823529411765,0.01,0.013983614292170203,0.1,753.679993,765.8900150000001
29138,GOOGL,2016-03-29,0.7103676470588235,0.01,0.010189127115320424,0.1,753.679993,765.8900150000001
29139,GOOGL,2016-03-29,0.7048529411764706,0.01,0.011282746364611861,0.1,753.679993,765.8900150000001
29140,GOOGL,2016-03-29,0.7048529411764706,0.16555555555555557,0.010117457892672686,0.1,753.679993,765.8900150000001
29141,GOOGL,2016-03-29,0.6975,0.07666666666666666,0.01163047481523608,0.1,753.679993,765.8900150000001
29142,GOOGL,2016-03-29,0.6975,0.01,0.010189127115320424,0.1,753.679993,765.8900150000001
29143,GOOGL,2016-03-29,0.6975,0.07666666666666666,0.014253701084926039,0.1,753.679993,765.8900150000001
29144,GOOGL,2016-03-29,0.6975,0.01,0.01024818786361347,0.1,753.679993,765.8900150000001
29145,GOOGL,2016-03-29,0.6956617647058824,0.01,0.010189127115320424,0.1,753.679993,765.8900150000001
29146,GOOGL,2016-03-29,0.6956617647058824,0.07666666666666666,0.010339101599749954,0.1,753.679993,765.8900150000001
29147,GOOGL,2016-03-29,0.6901470588235294,0.01,0.010263450753621785,0.1,753.679993,765.8900150000001
29148,GOOGL,2016-03-29,0.6901470588235294,0.16555555555555557,0.010004645227393836,0.6,753.679993,765.8900150000001
29149,GOOGL,2016-03-29,0.6883088235294118,0.07666666666666666,0.0133193467748518,0.1,753.679993,765.8900150000001
29150,GOOGL,2016-03-29,0.6883088235294118,0.05444444444444445,0.0133193467748518,-1.0,753.679993,765.8900150000001
29151,GOOGL,2016-03-29,0.6883088235294118,0.05444444444444445,0.01614298142639007,-1.0,753.679993,765.8900150000001
29152,GOOGL,2016-03-29,0.6846323529411765,0.01,0.013828330976433434,0.1,753.679993,765.8900150000001
29153,GOOGL,2016-03-29,0.6699264705882353,0.16555555555555557,0.010076314450041575,0.6,753.679993,765.8900150000001
29154,GOOGL,2016-03-29,0.6680882352941176,0.07666666666666666,0.010675548783846288,0.1,753.679993,765.8900150000001
29155,GOOGL,2016-03-29,0.6680882352941176,0.03222222222222222,0.014926595453118707,0.6,753.679993,765.8900150000001
29156,GOOGL,2016-03-29,0.6625735294117647,0.16555555555555557,0.03792777069564934,0.6,753.679993,765.8900150000001
29157,GOOGL,2016-03-29,0.6607352941176471,0.01,0.010093568151790105,0.1,753.679993,765.8900150000001
29158,GOOGL,2016-03-29,0.6570588235294118,0.01,0.01,0.1,753.679993,765.8900150000001
29159,GOOGL,2016-03-29,0.6570588235294118,0.01,0.010401480367610023,0.1,753.679993,765.8900150000001
29160,GOOGL,2016-03-29,0.6515441176470589,0.01,0.010170546205745085,0.1,753.679993,765.8900150000001
29161,GOOGL,2016-03-29,0.6515441176470589,0.01,0.012273507007325523,0.1,753.679993,765.8900150000001
29162,GOOGL,2016-03-29,0.6515441176470589,0.01,0.02389188432322023,0.1,753.679993,765.8900150000001
29163,GOOGL,2016-03-29,0.6460294117647059,0.16555555555555557,0.014919959413984656,0.6,753.679993,765.8900150000001
29164,GOOGL,2016-03-29,0.6441911764705882,0.16555555555555557,0.010024553344795985,0.1,753.679993,765.8900150000001
29165,GOOGL,2016-03-29,0.6386764705882353,0.01,0.013719499934635015,0.1,753.679993,765.8900150000001
29166,GOOGL,2016-03-29,0.6386764705882353,0.16555555555555557,0.013719499934635015,0.1,753.679993,765.8900150000001
29167,GOOGL,2016-03-29,0.6331617647058824,0.16555555555555557,0.01028402247493734,0.1,753.679993,765.8900150000001
29168,GOOGL,2016-03-29,0.6313235294117647,0.16555555555555557,0.010209698836635979,0.1,753.679993,765.8900150000001
29169,GOOGL,2016-03-29,0.6294852941176471,0.16555555555555557,0.010250178675353685,0.1,753.679993,765.8900150000001
29170,GOOGL,2016-03-29,0.6294852941176471,0.16555555555555557,0.04247279389856018,0.1,753.679993,765.8900150000001
29171,GOOGL,2016-03-29,0.6258088235294118,0.01,0.013948443284759738,0.1,753.679993,765.8900150000001
29172,GOOGL,2016-03-29,0.6019117647058824,0.01,0.010970852525311513,0.1,753.679993,765.8900150000001
29173,GOOGL,2016-03-29,0.6019117647058824,0.07666666666666666,0.01614298142639007,0.1,753.679993,765.8900150000001
29174,GOOGL,2016-03-29,0.5982352941176471,0.01,0.01001725370174853,0.1,753.679993,765.8900150000001
29175,GOOGL,2016-03-29,0.5945588235294118,0.07666666666666666,0.010199081174021499,0.1,753.679993,765.8900150000001
29176,GOOGL,2016-03-29,0.5908823529411765,0.03222222222222222,0.011605257866526691,0.1,753.679993,765.8900150000001
29177,GOOGL,2016-03-29,0.5908823529411765,0.01,0.0100398162348043,0.1,753.679993,765.8900150000001
29178,GOOGL,2016-03-29,0.5853676470588235,0.01,0.010346401242797409,0.6,753.679993,765.8900150000001
29179,GOOGL,2016-03-29,0.5816911764705882,0.03222222222222222,0.011943032258449835,0.1,753.679993,765.8900150000001
29180,GOOGL,2016-03-29,0.5816911764705882,0.03222222222222222,0.011943032258449835,0.1,753.679993,765.8900150000001
29181,GOOGL,2016-03-29,0.5725,0.01,0.010871311938300763,-0.6,753.679993,765.8900150000001
29182,GOOGL,2016-03-29,0.5725,0.01,0.010346401242797409,0.1,753.679993,765.8900150000001
29183,GOOGL,2016-03-29,0.5725,0.01,0.01002256253305577,0.1,753.679993,765.8900150000001
29184,GOOGL,2016-03-29,0.5706617647058824,0.01,0.010957580447043412,0.1,753.679993,765.8900150000001
29185,GOOGL,2016-03-29,0.5706617647058824,0.01,0.01011812149658609,-0.6,753.679993,765.8900150000001
29186,GOOGL,2016-03-29,0.5688235294117647,0.03222222222222222,0.010045788670024945,0.1,753.679993,765.8900150000001
29187,GOOGL,2016-03-29,0.5669852941176471,0.03222222222222222,0.01015528331573677,0.1,753.679993,765.8900150000001
29188,GOOGL,2016-03-29,0.5651470588235294,0.03222222222222222,0.01015528331573677,0.1,753.679993,765.8900150000001
29189,GOOGL,2016-03-29,0.5633088235294118,0.01,0.01009025013222308,0.1,753.679993,765.8900150000001
29190,GOOGL,2016-03-29,0.5541176470588235,0.07666666666666666,0.010202399193588525,0.1,753.679993,765.8900150000001
29191,GOOGL,2016-03-29,0.5522794117647059,0.07666666666666666,0.017467534837546445,0.1,753.679993,765.8900150000001
29192,GOOGL,2016-03-29,0.5522794117647059,0.05444444444444445,0.010929709082680403,0.1,753.679993,765.8900150000001
29193,GOOGL,2016-03-29,0.5504411764705882,0.03222222222222222,0.011943032258449835,0.1,753.679993,765.8900150000001
29194,GOOGL,2016-03-29,0.5486029411764706,0.01,0.011420112374686696,0.1,753.679993,765.8900150000001
29195,GOOGL,2016-03-29,0.5449264705882353,0.01,0.010845431385677968,0.1,753.679993,765.8900150000001
29196,GOOGL,2016-03-29,0.5430882352941176,0.01,0.01239361931565183,0.1,753.679993,765.8900150000001
29197,GOOGL,2016-03-29,0.5394117647058824,0.01,0.010012608474354695,0.1,753.679993,765.8900150000001
29198,GOOGL,2016-03-29,0.5265441176470589,0.01,0.01037294539933361,0.1,753.679993,765.8900150000001
29199,GOOGL,2016-03-29,0.5210294117647059,0.01,0.012998162480763782,0.1,753.679993,765.8900150000001
29200,GOOGL,2016-03-29,0.5191911764705882,0.01,0.01032782033322207,0.1,753.679993,765.8900150000001
29201,GOOGL,2016-03-29,0.5118382352941176,0.03222222222222222,0.012653752049706587,0.1,753.679993,765.8900150000001
29202,GOOGL,2016-03-29,0.5081617647058824,0.03222222222222222,0.01015528331573677,0.1,753.679993,765.8900150000001
29203,GOOGL,2016-03-29,0.48794117647058827,0.01,0.01321980618784105,0.1,753.679993,765.8900150000001
29204,GOOGL,2016-03-29,0.47691176470588237,0.01,0.01321980618784105,0.6,753.679993,765.8900150000001
29205,GOOGL,2016-03-29,0.47507352941176473,0.01,0.01007830526178179,-0.6,753.679993,765.8900150000001
29206,GOOGL,2016-03-29,0.4732352941176471,0.03222222222222222,0.014742777169105522,0.1,753.679993,765.8900150000001
29207,GOOGL,2016-03-29,0.46955882352941175,0.03222222222222222,0.010612506412072814,0.1,753.679993,765.8900150000001
29208,GOOGL,2016-03-29,0.46955882352941175,0.01,0.010147983672689315,0.1,753.679993,765.8900150000001
29209,GOOGL,2016-03-29,0.4677205882352941,0.01,0.010189127115320424,0.1,753.679993,765.8900150000001
29210,GOOGL,2016-03-29,0.45485294117647057,0.01,0.010781725409991089,0.1,753.679993,765.8900150000001
29211,GOOGL,2016-03-29,0.4511764705882353,0.01,0.010147983672689315,0.1,753.679993,765.8900150000001
29212,GOOGL,2016-03-29,0.4419852941176471,0.01,0.010737927551706359,0.1,753.679993,765.8900150000001
29213,GOOGL,2016-03-29,0.4364705882352941,0.03222222222222222,0.012850842411987872,0.1,753.679993,765.8900150000001
29214,GOOGL,2016-03-29,0.4364705882352941,0.01,0.010263450753621785,0.1,753.679993,765.8900150000001
29215,GOOGL,2016-03-29,0.42911764705882355,0.01,0.010416743257618339,0.1,753.679993,765.8900150000001
29216,GOOGL,2016-03-29,0.42911764705882355,0.01,0.012891985854618981,0.1,753.679993,765.8900150000001
29217,GOOGL,2016-03-29,0.41625,0.01,0.010000663603913405,0.6,753.679993,765.8900150000001
29218,GOOGL,2016-03-29,0.40705882352941175,0.01,0.010033843799583655,0.1,753.679993,765.8900150000001
29219,GOOGL,2016-03-29,0.4052205882352941,0.01,0.02242465607068178,0.1,753.679993,765.8900150000001
29220,GOOGL,2016-03-29,0.4052205882352941,0.01,0.010426697316319414,0.1,753.679993,765.8900150000001
29221,GOOGL,2016-03-29,0.4052205882352941,0.01,0.010244869844046444,0.1,753.679993,765.8900150000001
29222,GOOGL,2016-03-29,0.3997058823529412,0.01,0.010426697316319414,0.6,753.679993,765.8900150000001
29223,GOOGL,2016-03-29,0.3960294117647059,0.01,0.010181163868359565,0.1,753.679993,765.8900150000001
29224,GOOGL,2016-03-29,0.3960294117647059,0.01,0.010401480367610023,0.1,753.679993,765.8900150000001
29225,GOOGL,2016-03-29,0.39419117647058827,0.01,0.010832822911323273,0.1,753.679993,765.8900150000001
29226,GOOGL,2016-03-29,0.39051470588235293,0.01,0.011880653490589765,0.1,753.679993,765.8900150000001
29227,GOOGL,2016-03-29,0.38132352941176473,0.01,0.010049770293505376,0.1,753.679993,765.8900150000001
29228,GOOGL,2016-03-29,0.37580882352941175,0.01,0.010346401242797409,0.6,753.679993,765.8900150000001
29229,GOOGL,2016-03-29,0.37580882352941175,0.01,0.014062583157865398,0.1,753.679993,765.8900150000001
29230,GOOGL,2016-03-29,0.36294117647058827,0.01,0.010388871893255328,0.6,753.679993,765.8900150000001
29231,GOOGL,2016-03-29,0.35558823529411765,0.01,0.010871311938300763,0.1,753.679993,765.8900150000001
29232,GOOGL,2016-03-29,0.35375,0.01,0.010346401242797409,0.1,753.679993,765.8900150000001
29233,GOOGL,2016-03-29,0.34639705882352945,0.7655555555555555,0.01007299643047455,0.1,753.679993,765.8900150000001
29234,GOOGL,2016-03-29,0.34088235294117647,0.03222222222222222,0.013220469791754456,0.1,753.679993,765.8900150000001
29235,GOOGL,2016-03-29,0.33904411764705883,0.01,0.01321980618784105,0.1,753.679993,765.8900150000001
29236,GOOGL,2016-03-29,0.3335294117647059,0.03222222222222222,0.014734813922144662,0.1,753.679993,765.8900150000001
29237,GOOGL,2016-03-29,0.3335294117647059,0.03222222222222222,0.014742777169105522,-0.6,753.679993,765.8900150000001
29238,GOOGL,2016-03-29,0.33169117647058827,0.03222222222222222,0.011943032258449835,0.1,753.679993,765.8900150000001
29239,GOOGL,2016-03-29,0.32801470588235293,0.01,0.010317866274520995,-0.6,753.679993,765.8900150000001
29240,GOOGL,2016-03-29,0.32066176470588237,0.01,0.010155946919650174,0.1,753.679993,765.8900150000001
29241,GOOGL,2016-03-29,0.31330882352941175,0.03222222222222222,0.010708065375603133,0.1,753.679993,765.8900150000001
29242,GOOGL,2016-03-29,0.3022794117647059,0.01,0.0100398162348043,0.1,753.679993,765.8900150000001
29243,GOOGL,2016-03-29,0.29860294117647057,0.01,0.010102858606577775,0.1,753.679993,765.8900150000001
29244,GOOGL,2016-03-29,0.29676470588235293,0.1877777777777778,0.010716692226477397,0.1,753.679993,765.8900150000001
29245,GOOGL,2016-03-29,0.2949264705882353,0.01,0.010102858606577775,0.6,753.679993,765.8900150000001
29246,GOOGL,2016-03-29,0.29308823529411765,0.01,0.010134711594421215,0.1,753.679993,765.8900150000001
29247,GOOGL,2016-03-29,0.28941176470588237,0.01,0.015416998745125001,0.1,753.679993,765.8900150000001
29248,GOOGL,2016-03-29,0.2857352941176471,0.01,0.010102858606577775,1.0,753.679993,765.8900150000001
29249,GOOGL,2016-03-29,0.2857352941176471,0.01,0.01015528331573677,0.1,753.679993,765.8900150000001
29250,GOOGL,2016-03-29,0.28389705882352945,0.01,0.011880653490589765,0.1,753.679993,765.8900150000001
29251,GOOGL,2016-03-29,0.28389705882352945,0.01,0.011880653490589765,0.1,753.679993,765.8900150000001
29252,GOOGL,2016-03-29,0.28205882352941175,0.01,0.010244869844046444,0.1,753.679993,765.8900150000001
29253,GOOGL,2016-03-29,0.28205882352941175,0.01,0.012891985854618981,0.1,753.679993,765.8900150000001
29254,GOOGL,2016-03-29,0.28205882352941175,0.01,0.010498366538967154,0.1,753.679993,765.8900150000001
29255,GOOGL,2016-03-29,0.28205882352941175,0.03222222222222222,0.12279342076536093,0.1,753.679993,765.8900150000001
29256,GOOGL,2016-03-29,0.27838235294117647,0.03222222222222222,0.12279342076536093,-0.6,753.679993,765.8900150000001
29257,GOOGL,2016-03-29,0.27838235294117647,0.01,0.0102521694870939,0.1,753.679993,765.8900150000001
29258,GOOGL,2016-03-29,0.2747058823529412,0.03222222222222222,0.01015528331573677,0.1,753.679993,765.8900150000001
29259,GOOGL,2016-03-29,0.26735294117647057,0.03222222222222222,0.010044461462198135,0.1,753.679993,765.8900150000001
29260,GOOGL,2016-03-29,0.26183823529411765,0.03222222222222222,0.010019244513488745,0.1,753.679993,765.8900150000001
29261,GOOGL,2016-03-29,0.24713235294117647,0.01,0.015416335141211594,0.6,753.679993,765.8900150000001
29262,GOOGL,2016-03-29,0.24713235294117647,0.01,0.010494384915486724,0.6,753.679993,765.8900150000001
29263,GOOGL,2016-03-29,0.2434558823529412,0.01,0.01001725370174853,0.6,753.679993,765.8900150000001
29264,GOOGL,2016-03-29,0.2434558823529412,0.01,0.010102858606577775,0.1,753.679993,765.8900150000001
29265,GOOGL,2016-03-29,0.2434558823529412,0.01,0.012273507007325523,0.1,753.679993,765.8900150000001
29266,GOOGL,2016-03-29,0.23977941176470588,0.1877777777777778,0.010027871364363011,0.1,753.679993,765.8900150000001
29267,GOOGL,2016-03-29,0.2324264705882353,0.1877777777777778,0.01000796324696086,0.1,753.679993,765.8900150000001
29268,GOOGL,2016-03-29,0.2324264705882353,0.09888888888888889,0.010021898929142365,0.1,753.679993,765.8900150000001
29269,GOOGL,2016-03-29,0.22691176470588237,0.7655555555555555,0.010810260378267503,0.1,753.679993,765.8900150000001
29270,GOOGL,2016-03-29,0.22323529411764706,0.01,0.012239663207741868,0.1,753.679993,765.8900150000001
29271,GOOGL,2016-03-29,0.22139705882352942,0.1877777777777778,0.01001061766261448,0.1,753.679993,765.8900150000001
29272,GOOGL,2016-03-29,0.22139705882352942,0.03222222222222222,0.010447932641548374,0.1,753.679993,765.8900150000001
29273,GOOGL,2016-03-29,0.21404411764705883,0.1877777777777778,0.010053751916985805,0.1,753.679993,765.8900150000001
29274,GOOGL,2016-03-29,0.2122058823529412,0.01,0.010102858606577775,0.1,753.679993,765.8900150000001
29275,GOOGL,2016-03-29,0.21036764705882355,0.03222222222222222,0.010965543694004272,-0.6,753.679993,765.8900150000001
29276,GOOGL,2016-03-29,0.20852941176470588,0.03222222222222222,0.0278708533879966,-0.6,753.679993,765.8900150000001
29277,GOOGL,2016-03-29,0.20669117647058824,0.1877777777777778,0.010009954058701075,0.1,753.679993,765.8900150000001
29278,GOOGL,2016-03-29,0.2048529411764706,0.03222222222222222,0.01721868337001957,0.1,753.679993,765.8900150000001
29279,GOOGL,2016-03-29,0.19933823529411765,0.1877777777777778,0.01000796324696086,0.1,753.679993,765.8900150000001
29280,GOOGL,2016-03-29,0.19382352941176473,0.05444444444444445,0.011661000595252711,0.1,753.679993,765.8900150000001
29281,GOOGL,2016-03-29,0.19198529411764706,0.01,0.010049770293505376,0.1,753.679993,765.8900150000001
29282,GOOGL,2016-03-29,0.19014705882352942,0.01,0.012891985854618981,0.6,753.679993,765.8900150000001
29283,GOOGL,2016-03-29,0.18830882352941178,0.01,0.010832822911323273,0.1,753.679993,765.8900150000001
29284,GOOGL,2016-03-29,0.18830882352941178,0.1877777777777778,0.019822001522307377,0.1,753.679993,765.8900150000001
29285,GOOGL,2016-03-29,0.18647058823529414,0.03222222222222222,0.010426697316319414,0.1,753.679993,765.8900150000001
29286,GOOGL,2016-03-29,0.17911764705882355,0.7655555555555555,0.010631750925561559,0.1,753.679993,765.8900150000001
29287,GOOGL,2016-03-29,0.17727941176470588,0.01,0.01321980618784105,0.1,753.679993,765.8900150000001
29288,GOOGL,2016-03-29,0.17727941176470588,0.01,0.010607861184678978,0.1,753.679993,765.8900150000001
29289,GOOGL,2016-03-29,0.1736029411764706,0.05444444444444445,0.010716692226477397,0.1,753.679993,765.8900150000001
29290,GOOGL,2016-03-29,0.1736029411764706,0.7655555555555555,0.010362991340632535,0.1,753.679993,765.8900150000001
29291,GOOGL,2016-03-29,0.1736029411764706,0.01,0.01010352221049118,0.1,753.679993,765.8900150000001
29292,GOOGL,2016-03-29,0.17176470588235296,0.05444444444444445,0.01160127624304626,0.1,753.679993,765.8900150000001
29293,GOOGL,2016-03-29,0.17176470588235296,0.45444444444444443,0.010332465560615903,0.1,753.679993,765.8900150000001
29294,GOOGL,2016-03-29,0.15889705882352942,0.01,0.03306554482213093,0.1,753.679993,765.8900150000001
29295,GOOGL,2016-03-29,0.15889705882352942,0.01,0.010016590097835126,0.1,753.679993,765.8900150000001
29296,GOOGL,2016-03-29,0.15338235294117647,0.7655555555555555,0.010183818284013185,0.1,753.679993,765.8900150000001
29297,GOOGL,2016-03-29,0.15154411764705883,0.7655555555555555,0.01813976560182571,0.1,753.679993,765.8900150000001
29298,GOOGL,2016-03-29,0.1497058823529412,0.01,0.010102858606577775,0.1,753.679993,765.8900150000001
29299,GOOGL,2016-03-29,0.13683823529411765,0.7655555555555555,0.011130781068442118,0.1,753.679993,765.8900150000001
29300,GOOGL,2016-03-29,0.12948529411764706,0.01,0.01176850442922432,0.1,753.679993,765.8900150000001
29301,GOOGL,2016-03-29,0.12580882352941178,0.01,0.010530219526810594,0.1,753.679993,765.8900150000001
29302,GOOGL,2016-03-29,0.12580882352941178,0.21000000000000002,0.010230270557951535,0.1,753.679993,765.8900150000001
29303,GOOGL,2016-03-29,0.12580882352941178,0.21000000000000002,0.011467891856451857,0.1,753.679993,765.8900150000001
29304,GOOGL,2016-03-29,0.12580882352941178,0.01,0.01722133778567319,0.1,753.679993,765.8900150000001
29305,GOOGL,2016-03-29,0.12397058823529411,0.01,0.010263450753621785,0.1,753.679993,765.8900150000001
29306,GOOGL,2016-03-29,0.12397058823529411,0.7655555555555555,0.011053803014487138,0.1,753.679993,765.8900150000001
29307,GOOGL,2016-03-29,0.12213235294117647,0.01,0.010815569209574744,0.1,753.679993,765.8900150000001
29308,GOOGL,2016-03-29,0.12029411764705882,0.05444444444444445,0.010835477326976893,0.1,753.679993,765.8900150000001
29309,GOOGL,2016-03-29,0.11845588235294117,0.01,0.010556763683346794,0.1,753.679993,765.8900150000001
29310,GOOGL,2016-03-29,0.11661764705882352,0.7655555555555555,0.010676212387759693,0.1,753.679993,765.8900150000001
29311,GOOGL,2016-03-29,0.11661764705882352,0.01,0.010401480367610023,-0.6,753.679993,765.8900150000001
29312,GOOGL,2016-03-29,0.11477941176470588,0.01,0.010558090891173603,0.6,753.679993,765.8900150000001
29313,GOOGL,2016-03-29,0.11477941176470588,0.7655555555555555,0.011292700423312936,0.1,753.679993,765.8900150000001
29314,GOOGL,2016-03-29,0.11477941176470588,0.03222222222222222,0.011166615679765988,0.1,753.679993,765.8900150000001
29315,GOOGL,2016-03-29,0.11294117647058823,0.01,0.010346401242797409,0.1,753.679993,765.8900150000001
29316,GOOGL,2016-03-29,0.11294117647058823,0.21000000000000002,0.010185145491839995,0.1,753.679993,765.8900150000001
29317,GOOGL,2016-03-29,0.11110294117647058,0.21000000000000002,0.010398162348043,0.1,753.679993,765.8900150000001
29318,GOOGL,2016-03-29,0.11110294117647058,0.7655555555555555,0.01023093416186494,0.1,753.679993,765.8900150000001
29319,GOOGL,2016-03-29,0.10926470588235293,0.7655555555555555,0.010905155737884418,0.1,753.679993,765.8900150000001
29320,GOOGL,2016-03-29,0.10926470588235293,0.7655555555555555,0.010069678410907525,0.1,753.679993,765.8900150000001
29321,GOOGL,2016-03-29,0.10742647058823529,0.7655555555555555,0.010302603384512679,0.1,753.679993,765.8900150000001
29322,GOOGL,2016-03-29,0.10742647058823529,0.21000000000000002,0.01012343032789333,0.1,753.679993,765.8900150000001
29323,GOOGL,2016-03-29,0.10742647058823529,0.45444444444444443,0.01012873915920057,0.1,753.679993,765.8900150000001
29324,GOOGL,2016-03-29,0.10742647058823529,0.21000000000000002,0.010725319077351664,0.1,753.679993,765.8900150000001
29325,GOOGL,2016-03-29,0.10558823529411764,0.01,0.010331138352789095,0.1,753.679993,765.8900150000001
29326,GOOGL,2016-03-29,0.10558823529411764,0.7655555555555555,0.011943032258449835,0.1,753.679993,765.8900150000001
29327,GOOGL,2016-03-29,0.10558823529411764,0.01,0.01002256253305577,0.1,753.679993,765.8900150000001
29328,GOOGL,2016-03-29,0.10375,0.7655555555555555,0.010615160827726433,0.1,753.679993,765.8900150000001
29329,GOOGL,2016-03-29,0.10375,0.7655555555555555,0.010371618191506799,0.1,753.679993,765.8900150000001
29330,GOOGL,2016-03-29,0.10375,0.7655555555555555,0.010481776441132028,0.1,753.679993,765.8900150000001
